ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
d15d587f-0300-47eb-9612-73011e799191.Kinect,9/9/2018,0.4,0.0,1.1,0.14,0.0,0.41,0.02,0.01,0.0,0.0,0.01,0.0,1.49,0.01,0.33,0.4,0.28,0.13,0.35,0.33,0.94,0.7,0.91,0.52,0.44,0.9,0.62,0.85,0.92,0.93,0.9,0.3,0.92,0.94,0.57,0.46,0.34,0.48,0.39,0.95,0.91,0.55,0.84,0.46,0.75,0.38,0.8,0.69,0.94,0.64,0.59,0.65,0.73,0.94,0.72,0.65,0.88
9598646d-d752-4a60-8078-b4db8eebf204.Kinect,7/18/2018,0.57,1.3,1.27,1.13,0.94,1.1,0.0,0.0,0.36,0.0,0.0,0.01,0.0,0.0,0.0,0.56,0.28,0.09,0.83,0.22,0.19,0.42,0.33,0.52,0.68,0.37,0.65,0.57,0.38,0.16,0.33,0.28,0.36,0.37,0.47,0.95,0.54,0.25,0.43,0.57,0.58,0.64,0.68,0.79,0.44,0.76,0.44,0.7,0.72,0.65,0.54,0.73,0.72,0.38,0.92,0.93,0.3
57b6decd-d8da-45b2-9061-c3367082ae7a.Kinect,6/5/2018,0.8,0.02,1.46,1.5,0.01,0.01,0.09,0.01,0.01,0.0,0.23,0.0,0.0,0.0,0.0,0.76,0.58,0.9,0.35,0.51,0.18,0.58,0.19,0.53,0.93,0.64,0.64,0.4,0.66,0.18,0.19,0.6,0.63,0.67,0.47,0.61,0.92,0.89,0.72,0.32,0.3,0.85,0.42,0.46,0.29,0.39,0.44,0.83,0.66,0.64,0.55,0.65,0.58,0.31,0.44,0.46,0.17
5fc9f163-1381-4b4c-8456-d58a6a21d4e8.Kinect,6/1/2018,0.62,1.17,1.16,1.05,0.44,1.13,0.12,0.15,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.59,0.48,0.51,0.61,0.96,0.16,0.92,0.21,0.72,0.41,0.21,0.64,0.11,0.18,0.17,0.2,0.49,0.21,0.18,0.47,0.91,0.79,0.73,0.75,0.38,0.71,0.55,0.79,0.47,0.81,0.58,0.94,0.98,0.66,0.77,0.85,0.92,0.82,0.32,0.33,0.15,0.64
ca568a95-3df8-4a0d-ba0a-e0fbedde849b.Kinect,8/25/2018,0.42,0.0,1.09,0.09,0.01,0.4,0.0,0.01,0.01,0.0,0.0,0.02,1.49,0.0,0.31,0.41,0.28,0.15,0.35,0.3,0.9,0.7,0.89,0.53,0.44,0.89,0.65,0.9,0.92,0.88,0.89,0.28,0.89,0.93,0.56,0.49,0.36,0.5,0.4,0.95,0.93,0.57,0.83,0.47,0.8,0.38,0.78,0.67,0.92,0.66,0.6,0.65,0.74,0.92,0.7,0.74,0.86
7ab8a01b-2353-4fc2-b081-2a3761194e58.Kinect,8/27/2018,0.79,0.08,1.49,1.5,0.0,0.03,0.02,0.0,0.01,0.0,0.23,0.0,0.0,0.0,0.01,0.81,0.71,0.66,0.35,0.72,0.19,0.46,0.28,0.79,0.25,0.21,0.75,0.65,0.18,0.23,0.28,0.72,0.22,0.2,0.47,0.64,0.89,0.94,0.35,0.3,0.33,0.54,0.34,0.46,0.29,0.44,0.8,0.75,0.66,0.64,0.56,0.68,0.59,0.79,0.16,0.17,0.24
0bed6af7-bc7b-4279-b2a4-9cfb2d74c761.Kinect,5/31/2018,0.83,0.09,0.06,0.12,0.02,0.8,0.01,0.35,0.0,0.02,0.01,0.0,0.0,0.01,0.01,0.83,0.37,0.38,0.35,0.2,0.16,0.14,0.38,0.52,0.16,0.21,0.62,0.25,0.19,0.16,0.39,0.37,0.22,0.19,0.47,0.67,0.34,0.25,0.3,0.31,0.34,0.55,0.51,0.7,0.29,0.38,0.44,0.67,0.88,0.87,0.87,0.65,0.58,0.5,0.83,0.79,0.05
58ed7f5e-a4ae-4d6b-be01-44465fa0ab76.Kinect,9/19/2018,0.51,0.0,1.19,1.12,0.51,1.1,0.0,0.0,0.0,0.0,0.0,1.26,0.5,0.0,0.0,0.48,0.31,0.11,0.35,0.48,0.29,0.15,0.21,0.57,0.81,0.72,0.65,0.65,0.68,0.32,0.19,0.29,0.73,0.7,0.85,0.17,0.56,0.51,0.98,0.52,0.63,0.53,0.95,0.65,0.93,0.38,0.45,0.67,0.86,0.94,0.86,0.82,0.65,0.43,0.98,1.0,0.49
06c8f2b0-c5e8-484f-8744-1e2bd423c0f1.Kinect,8/23/2018,0.15,0.02,0.98,0.22,1.12,1.26,1.49,1.45,0.0,0.01,0.0,0.12,0.0,0.0,0.0,0.16,0.92,0.96,0.78,0.94,0.45,0.48,0.27,0.99,0.29,0.21,0.9,0.52,0.18,0.46,0.28,0.93,0.21,0.19,0.97,0.16,0.81,0.87,0.95,0.29,0.32,0.55,0.24,0.59,0.35,0.91,0.75,0.86,0.72,0.97,0.65,0.71,0.61,0.71,0.81,0.84,0.77
38a1979e-d928-4f84-bb11-c294237d43bf.Kinect,9/11/2018,0.77,0.35,0.73,1.15,0.01,0.15,0.29,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.28,0.69,0.5,0.53,0.69,0.48,0.58,0.51,0.32,0.45,0.63,0.71,0.45,0.71,0.58,0.29,0.44,0.47,0.48,0.75,0.65,0.77,0.76,0.67,0.59,0.55,0.76,0.81,0.72,0.38,0.44,0.67,0.66,0.64,0.57,0.66,0.59,0.76,0.46,0.16,0.46
56f9be8c-e181-4674-99fb-a6a1d2708df8.Kinect,8/29/2018,0.98,0.0,0.05,0.08,0.0,0.11,0.0,0.0,0.01,0.0,0.01,0.03,0.01,0.01,0.0,0.99,0.42,0.34,0.66,0.35,0.17,0.21,0.19,0.96,0.98,0.21,0.94,0.16,0.18,0.17,0.19,0.45,0.21,0.18,0.47,0.22,0.35,0.26,0.29,0.31,0.32,0.96,0.09,0.47,0.28,0.6,0.44,0.67,0.66,0.65,0.56,0.68,0.59,0.31,0.38,0.38,0.07
8999c870-512f-4f41-b10c-31d0d510ddcf.Kinect,8/23/2018,0.54,0.42,1.49,1.49,1.45,0.7,0.0,0.02,0.12,0.0,0.44,0.41,0.0,0.0,0.01,0.55,0.84,0.62,0.66,0.51,0.81,0.51,0.85,0.79,0.5,0.37,0.72,0.47,0.28,0.8,0.84,0.84,0.36,0.27,0.95,0.7,0.95,0.89,0.54,0.31,0.32,0.56,0.22,0.75,0.29,0.6,0.73,0.67,0.66,0.8,0.55,0.81,0.58,1.0,0.75,0.83,0.8
bfc6854c-6b5a-4790-886a-113b2adbe5c7.Kinect,9/25/2018,0.41,0.0,1.09,0.14,0.01,0.43,0.0,0.0,0.01,0.0,0.03,0.03,1.5,0.01,0.33,0.42,0.29,0.16,0.36,0.35,0.96,0.64,0.96,0.54,0.35,0.97,0.64,0.87,0.98,0.98,0.96,0.28,0.98,1.0,0.63,0.58,0.34,0.37,0.44,0.89,0.97,0.54,0.2,0.47,0.92,0.39,0.45,0.68,0.66,0.89,0.96,0.81,0.58,0.88,0.62,0.67,0.9
d8210f62-2aa4-4d61-912f-7b39d945442d.Kinect,9/7/2018,0.07,0.0,1.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,1.37,1.49,0.21,1.29,0.07,0.28,0.31,0.35,0.19,0.55,0.27,0.59,0.54,0.87,0.82,0.73,0.75,0.87,0.53,0.57,0.28,0.82,0.87,0.48,0.43,0.53,0.68,0.69,0.87,0.98,0.53,0.44,0.52,0.92,0.38,0.55,0.68,0.68,0.64,0.9,0.65,0.89,0.33,0.35,0.35,0.47
cb03ef26-5e45-46db-99fc-817af246e819.Kinect,10/16/2018,0.85,0.01,0.99,1.07,0.01,0.38,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.86,0.28,0.45,0.35,0.2,0.5,0.14,0.45,0.52,0.59,0.34,0.63,0.1,0.31,0.49,0.44,0.28,0.34,0.31,0.48,0.45,0.34,0.25,0.3,0.3,0.31,0.89,0.11,0.97,0.72,0.38,0.7,0.67,0.68,0.64,0.65,0.94,0.95,0.49,0.15,0.15,0.15
a71a1810-d050-4633-bcee-c99bd373f13a.Kinect,10/19/2018,0.41,0.4,1.45,1.43,0.0,1.03,0.53,0.86,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.41,0.55,0.94,0.36,0.19,0.33,0.85,0.43,0.53,0.16,0.88,0.63,0.21,0.84,0.33,0.4,0.56,0.87,0.83,0.93,0.72,0.34,0.25,0.77,0.79,0.77,0.52,0.09,0.46,0.3,0.68,0.56,0.68,0.66,0.64,0.55,0.65,0.58,0.56,0.95,0.96,0.35
8af99dbe-010e-4a70-a09a-ab562ff33ee8.Kinect,8/13/2018,0.42,0.0,0.15,0.09,0.01,1.01,1.0,1.36,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.41,0.39,0.68,0.78,0.43,0.23,0.5,0.19,0.91,0.27,0.38,0.71,0.42,0.47,0.23,0.21,0.38,0.41,0.47,0.99,0.16,0.59,0.58,0.86,0.46,0.43,0.74,0.26,0.46,0.61,1.0,0.44,0.68,0.67,0.64,0.63,0.65,0.6,0.37,0.35,0.36,0.34
5e381afa-7dcb-44d1-905f-128c49941835.Kinect,6/20/2018,0.65,0.01,0.07,0.18,0.56,1.32,0.01,0.03,0.0,0.0,0.0,0.97,0.02,0.01,0.0,0.65,0.52,0.09,0.62,0.26,0.25,0.14,0.19,0.68,0.9,0.67,0.64,0.81,0.53,0.24,0.19,0.51,0.68,0.53,0.87,0.33,0.35,0.25,0.65,0.6,0.43,0.79,0.57,0.74,0.87,0.38,0.59,0.67,0.8,0.66,0.75,0.65,0.6,0.63,0.48,0.52,0.09
f17c5ff1-d8cf-4d8d-bad6-8fa0c37c39eb.Kinect,7/27/2018,0.43,0.01,1.27,0.81,0.67,1.18,0.62,0.35,1.09,0.02,0.0,0.0,0.0,0.0,0.01,0.41,0.72,0.66,0.35,0.71,0.57,0.42,0.35,0.52,0.48,0.83,0.87,0.48,0.8,0.58,0.36,0.71,0.82,0.81,0.82,0.2,0.86,0.81,0.73,0.85,0.73,0.8,0.36,0.46,0.58,0.8,0.81,0.67,0.78,0.64,0.56,0.66,0.85,0.96,0.82,0.85,0.54
b6cc9e37-7266-4377-b264-cf00b1c41c6b.Kinect,6/6/2018,0.36,1.1,1.48,1.5,0.05,0.74,1.39,0.02,0.0,0.01,0.04,0.0,0.0,0.0,0.02,0.38,0.82,0.74,0.35,1.0,0.83,0.96,0.63,0.86,0.94,0.78,0.9,0.64,0.85,0.83,0.61,0.82,0.8,0.84,0.47,0.79,0.92,1.0,0.97,0.81,0.8,0.99,0.85,0.82,0.34,0.99,1.0,0.67,0.99,1.0,1.0,0.98,0.98,0.48,0.8,0.84,1.0
c15d27f9-3dba-4237-afa9-a1c7ee89ed45.Kinect,8/8/2018,0.76,0.0,0.59,1.5,0.55,0.92,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.56,0.58,0.35,0.27,0.3,0.83,0.63,0.51,0.16,0.74,0.65,0.61,0.73,0.3,0.65,0.58,0.75,0.72,0.73,0.16,0.38,0.36,0.31,0.3,0.4,0.54,0.71,0.46,0.69,0.67,0.44,0.68,0.67,0.73,0.6,0.65,0.58,0.87,0.34,0.43,0.27
f81d5042-762a-4461-a75e-3fa3593a5ed1.Kinect,9/25/2018,0.75,0.0,1.42,1.39,1.11,0.15,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.74,0.69,0.76,0.35,0.72,0.59,0.14,0.63,0.76,0.33,0.61,0.63,0.17,0.5,0.6,0.62,0.64,0.6,0.51,0.47,0.3,0.79,0.75,0.3,0.31,0.32,0.57,0.15,0.56,0.57,0.66,0.45,0.68,0.66,0.67,0.71,0.66,0.58,0.62,0.75,0.79,0.29
7f10be08-1955-4433-be36-563455355e53.Kinect,7/23/2018,0.58,0.08,0.04,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.23,0.6,0.48,0.2,0.35,0.88,0.16,0.34,0.3,0.52,0.35,0.61,0.62,0.37,0.37,0.17,0.31,0.47,0.63,0.36,0.88,0.16,0.35,0.25,0.29,0.64,0.5,0.54,0.79,0.54,0.3,0.76,0.72,0.67,0.99,0.64,0.54,0.65,0.86,1.0,0.69,0.67,0.39
df1fc394-c86e-4fc3-817e-1f77d3f46f4e.Kinect,8/29/2018,0.7,0.01,1.49,1.49,0.0,0.0,0.0,0.03,0.0,0.0,0.71,0.0,0.01,0.0,0.0,0.71,0.55,0.71,0.35,0.78,0.17,0.45,0.19,0.84,0.26,0.21,0.64,0.66,0.26,0.16,0.2,0.57,0.21,0.25,0.47,0.17,0.93,0.94,0.3,0.31,0.34,0.56,0.4,0.46,0.28,0.44,0.92,0.67,0.67,0.65,0.55,0.65,0.59,0.39,0.35,0.17,0.23
a32f09bd-2c2d-4339-86cc-925c444af6fd.Kinect,5/31/2018,0.84,0.0,0.14,1.08,0.21,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.87,0.28,0.86,0.35,0.2,0.32,0.14,0.47,0.53,0.5,0.79,0.61,0.16,0.86,0.34,0.46,0.28,0.79,0.85,0.47,0.17,0.34,0.25,0.29,0.47,0.48,0.56,0.09,0.94,0.97,0.51,0.44,0.67,0.91,0.73,0.6,0.65,0.58,0.79,0.16,0.15,0.16
695c7dcf-7557-4743-bd75-219313e63388.Kinect,7/27/2018,0.51,0.0,0.53,0.01,0.29,0.75,0.03,1.5,0.01,0.0,0.03,0.31,0.02,0.0,0.0,0.5,0.36,0.56,0.54,0.74,0.52,0.74,0.53,0.89,0.16,0.6,0.62,0.41,0.75,0.53,0.51,0.36,0.58,0.74,0.89,0.17,0.7,0.48,0.64,0.72,0.76,0.79,0.43,0.85,0.63,0.99,0.47,0.67,0.76,0.64,0.56,0.65,0.86,0.88,0.7,0.77,0.59
d30bbbb1-fafa-484d-96ef-767160b36fd9.Kinect,8/29/2018,0.5,1.43,1.34,1.44,0.0,0.0,0.0,0.01,1.1,0.0,0.03,0.0,0.01,0.0,0.0,0.5,0.28,0.41,0.88,0.42,0.64,0.46,0.62,0.7,0.73,0.41,0.94,0.61,0.58,0.65,0.6,0.3,0.42,0.61,0.48,0.99,0.34,0.25,0.28,0.29,0.67,0.53,0.58,0.46,0.29,1.0,0.44,0.88,0.66,0.82,0.86,0.74,0.6,0.31,0.99,0.99,0.75
f53ffcbe-bb52-424c-b8ce-10aa3151c351.Kinect,7/10/2018,0.72,0.78,1.23,1.24,0.27,0.26,0.0,0.0,0.04,0.15,0.1,0.01,0.0,0.01,0.02,0.74,0.28,0.34,0.8,0.53,0.72,0.57,0.78,0.54,0.47,0.31,0.64,0.26,0.32,0.7,0.78,0.28,0.31,0.32,0.47,0.83,0.62,0.25,0.49,0.42,0.77,0.66,0.09,0.82,0.74,0.8,0.52,0.67,0.85,0.65,0.55,0.75,0.83,0.35,0.41,0.43,0.55
073ca81b-f6fd-4e82-9801-db5736257fee.Kinect,10/24/2018,0.57,0.37,1.39,1.49,0.01,0.0,0.02,0.0,0.01,0.02,0.0,1.24,0.01,0.0,0.0,0.55,0.28,0.09,0.91,0.19,0.51,0.15,0.7,0.53,0.7,0.43,0.62,0.24,0.78,0.52,0.67,0.28,0.42,0.8,0.48,0.76,0.42,0.53,0.28,0.45,0.6,0.62,0.32,0.71,0.8,0.38,0.45,0.67,0.66,0.64,0.82,0.73,0.75,0.72,0.46,0.44,0.31
1f82de65-f2ee-499a-9683-840c00fee644.Kinect,5/10/2018,0.81,0.0,0.73,1.19,0.01,0.05,0.11,0.28,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.8,0.31,0.77,0.35,0.21,0.16,0.14,0.2,0.51,0.99,0.6,0.76,0.62,0.7,0.16,0.19,0.3,0.61,0.72,0.47,0.18,0.39,0.58,0.58,0.31,0.55,0.99,0.74,0.82,0.56,0.91,0.44,0.67,0.87,0.67,0.57,0.67,0.59,0.86,0.15,0.15,0.37
58241ab6-f71d-4728-af68-d4f98228815a.Kinect,8/24/2018,0.01,0.0,1.17,0.01,0.0,0.69,0.0,0.0,0.01,0.01,0.01,1.06,1.5,1.1,1.36,0.01,0.29,0.53,0.83,0.19,0.57,0.39,0.71,0.95,0.17,0.73,0.97,0.1,0.85,0.56,0.69,0.28,0.7,0.84,0.89,0.16,0.6,0.78,0.98,0.76,1.0,1.0,0.88,0.58,0.54,0.59,0.45,0.69,0.66,1.0,1.0,1.0,0.97,0.74,0.15,0.15,0.96
a039e045-8e9f-492e-b130-bfe84da438f8.Kinect,5/31/2018,0.42,1.03,0.27,0.69,0.13,0.59,0.03,1.28,0.0,0.0,0.36,0.22,0.0,0.01,0.01,0.44,0.38,0.72,0.35,0.19,0.18,0.15,0.19,0.85,0.31,0.21,0.65,0.51,0.54,0.17,0.19,0.41,0.21,0.51,0.47,0.81,0.5,0.57,0.68,0.31,0.31,0.87,0.74,0.48,0.28,0.93,0.45,0.67,0.66,0.64,0.56,0.77,0.83,0.48,0.15,0.33,0.28
67f50acc-42ae-4e2f-8b58-ab72056cb7ca.Kinect,7/11/2018,0.85,0.0,1.2,1.26,0.01,0.03,0.0,0.0,0.01,0.0,0.09,0.01,0.0,0.0,0.01,0.86,0.86,0.1,0.4,0.91,0.82,0.8,0.61,0.57,0.25,0.26,0.75,0.45,0.25,0.84,0.62,0.84,0.27,0.25,0.47,0.28,0.64,0.69,0.57,0.41,0.42,0.73,0.75,0.47,0.55,0.38,0.44,0.68,0.66,0.64,0.57,0.68,0.66,0.36,1.0,0.98,0.67
c163c59f-f7cb-44aa-a7a9-cf7ebf32884f.Kinect,6/19/2018,0.46,0.02,1.49,1.5,0.08,0.66,1.0,0.36,0.36,0.0,0.28,0.01,0.0,0.01,0.01,0.45,0.54,0.57,0.45,0.87,0.68,0.9,0.52,0.51,0.32,0.52,0.82,0.5,0.57,0.69,0.52,0.52,0.51,0.59,0.47,0.17,1.0,1.0,0.81,0.38,0.32,0.83,0.4,0.88,0.29,0.65,0.99,0.98,0.76,0.73,0.56,0.66,0.75,0.62,0.85,0.88,0.8
96bb9191-2703-4f4f-8a2b-0b0cacf14f55.Kinect,8/25/2018,0.42,0.0,1.08,0.13,0.01,0.4,0.01,0.0,0.0,0.0,0.0,0.03,1.49,0.01,0.33,0.41,0.28,0.21,0.35,0.23,0.91,0.69,0.96,0.51,0.52,0.91,0.63,0.89,0.92,0.9,0.94,0.28,0.92,0.93,0.58,0.57,0.36,0.39,0.35,0.85,0.95,0.55,0.21,0.46,0.92,0.38,0.44,0.67,0.66,0.9,0.95,0.81,0.58,0.88,0.7,0.65,0.89
a16ccd6c-af56-4e2f-aa5f-3dde9320fd9b.Kinect,10/31/2018,0.4,0.02,1.08,0.12,0.0,0.43,0.02,0.0,0.0,0.01,0.0,0.02,1.5,0.01,0.33,0.42,0.29,0.22,0.35,0.2,0.9,0.7,0.95,0.53,0.51,0.91,0.64,0.89,0.93,0.89,0.96,0.29,0.92,0.91,0.48,0.48,0.34,0.46,0.4,0.9,0.93,0.55,0.68,0.47,0.79,0.38,0.72,0.67,0.9,0.68,0.8,0.65,0.63,0.92,0.76,0.65,0.83
0bc27959-5185-4e87-98e4-485474b89a32.Kinect,8/20/2018,0.41,0.02,1.08,0.14,0.0,0.42,0.01,0.01,0.01,0.0,0.0,0.02,1.49,0.01,0.31,0.42,0.28,0.16,0.35,0.34,0.97,0.63,0.94,0.53,0.36,0.97,0.63,0.88,0.98,0.96,0.97,0.28,0.95,0.99,0.57,0.5,0.35,0.48,0.44,0.93,0.91,0.55,0.77,0.46,0.77,0.39,0.75,0.67,0.91,0.66,0.68,0.65,0.71,0.93,0.6,0.65,0.86
74c9b067-74df-4a16-8e38-3a599fcbbe10.Kinect,7/10/2018,0.76,0.83,1.26,1.24,0.2,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.75,0.7,0.63,0.84,0.76,0.71,0.32,0.72,0.53,0.16,0.21,0.64,0.1,0.18,0.71,0.72,0.7,0.21,0.19,0.49,0.82,0.49,0.26,0.3,0.31,0.34,0.53,0.49,0.67,0.29,0.42,0.44,0.67,0.66,0.66,0.54,0.78,0.71,0.31,0.15,0.4,0.43
e2cc1377-0cb0-41b1-ad95-3011e3a97b57.Kinect,9/6/2018,0.44,0.01,1.09,0.14,0.02,0.42,0.0,0.0,0.01,0.0,0.0,0.0,1.5,0.0,0.3,0.41,0.29,0.11,0.35,0.31,0.94,0.7,0.95,0.54,0.4,0.91,0.64,0.84,0.94,0.93,0.93,0.28,0.93,0.94,0.58,0.49,0.34,0.45,0.38,0.93,0.93,0.54,0.74,0.47,0.78,0.38,0.73,0.68,0.89,0.68,0.76,0.65,0.61,0.93,0.7,0.65,0.83
50b43db0-80ed-435c-b64a-cf59a378dd69.Kinect,9/21/2018,0.52,0.05,1.01,1.04,1.43,1.5,0.0,0.08,0.01,0.1,1.02,0.02,0.01,0.0,0.01,0.51,0.32,0.96,0.36,0.93,0.59,1.0,0.8,0.53,0.5,0.21,0.66,0.92,0.37,0.56,0.82,0.31,0.21,0.39,0.77,0.59,0.38,0.25,0.41,0.3,0.34,0.88,0.94,0.87,0.84,0.38,0.59,0.68,0.66,0.65,0.61,0.85,0.77,0.71,0.94,0.95,0.73
f37953f8-4bf2-4104-b22e-d07651f358da.Kinect,10/19/2018,0.8,0.0,1.29,1.3,0.08,0.0,0.01,0.01,0.0,0.0,0.0,0.31,0.01,0.0,0.0,0.81,0.66,0.27,0.86,0.77,0.17,0.35,0.27,0.52,0.69,0.6,0.63,0.18,0.64,0.17,0.26,0.67,0.59,0.66,0.71,0.22,0.4,0.35,0.91,0.58,0.56,0.55,0.41,0.69,0.34,0.5,0.76,0.68,0.66,0.64,0.84,0.87,0.64,0.8,0.49,0.81,0.21
e5522bf5-858e-4289-bb54-49cebd990c47.Kinect,7/24/2018,0.84,0.0,0.15,0.01,0.02,0.0,0.44,0.0,0.0,0.23,0.08,0.01,0.0,0.0,0.0,0.85,0.41,0.1,0.35,0.62,0.22,0.26,0.19,0.71,0.21,0.42,0.63,0.32,0.32,0.22,0.2,0.4,0.4,0.31,0.47,0.35,0.64,0.25,0.81,0.3,0.32,0.55,0.25,0.47,0.29,0.79,0.71,0.67,0.87,0.65,0.88,0.65,0.58,0.68,0.25,0.28,0.14
9c3acef5-fe6e-407e-9745-28c0678462e6.Kinect,6/5/2018,0.7,0.01,0.76,0.71,1.02,1.46,0.0,0.0,0.25,0.0,0.01,0.1,0.0,0.0,0.01,0.7,0.84,0.98,0.79,0.37,0.39,0.89,0.43,0.67,0.9,0.56,0.92,0.81,0.54,0.43,0.44,0.86,0.57,0.54,0.83,0.42,0.34,0.25,0.43,0.52,0.63,0.95,0.59,0.46,0.28,0.67,0.45,0.68,0.69,0.64,0.56,0.67,0.6,0.32,0.15,0.15,0.36
9168c5ce-8ecc-4775-baf4-3d1b25b62643.Kinect,10/4/2018,0.67,0.96,1.5,1.5,0.02,0.04,0.02,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,0.66,0.57,0.87,0.89,0.91,0.84,0.34,0.87,0.55,0.16,0.59,0.64,0.1,0.66,0.84,0.86,0.57,0.59,0.66,0.47,0.83,0.4,0.3,0.29,0.3,0.56,0.54,0.09,0.74,0.29,0.39,0.86,0.7,0.67,0.65,0.56,0.65,0.59,0.31,0.51,0.41,0.68
a7b7c17c-fbc6-4c20-9b08-bd12dc60f482.Kinect,9/21/2018,0.66,1.09,1.33,1.27,1.05,0.21,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.65,0.81,0.54,0.78,0.95,0.84,0.55,0.83,0.74,0.62,0.22,0.64,0.1,0.18,0.83,0.83,0.81,0.23,0.18,0.47,0.92,0.51,0.34,0.33,0.31,0.33,0.56,0.24,0.83,0.28,0.39,0.66,0.7,0.66,0.65,0.56,0.65,0.6,0.31,0.92,0.92,0.72
365f8301-c4ac-4824-90f9-7565688a4edd.Kinect,7/31/2018,0.35,0.71,1.4,1.32,1.04,0.62,0.01,0.75,0.01,0.02,0.12,0.99,0.01,0.0,0.0,0.34,0.7,0.36,0.81,0.73,0.17,0.14,0.55,0.66,0.16,0.21,0.87,0.11,0.19,0.16,0.52,0.67,0.21,0.18,0.86,0.84,0.78,0.62,0.27,0.75,0.7,0.7,0.15,0.47,0.28,0.81,0.61,0.67,0.86,0.65,0.84,0.87,0.68,0.83,0.16,0.15,0.41
3f49ef0b-5408-43e2-bcbb-b74a2ec83ed7.Kinect,10/22/2018,0.82,0.19,1.44,1.5,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.44,0.1,0.97,0.4,0.32,0.14,0.53,0.5,0.44,0.21,0.62,0.56,0.35,0.33,0.54,0.42,0.21,0.34,0.5,0.67,0.42,0.44,0.77,0.59,0.44,0.55,0.55,0.67,0.58,0.57,0.77,0.67,0.66,0.64,0.56,0.81,0.8,0.79,0.15,0.15,0.2
dc07698a-dbdb-4315-800d-67e956448273.Kinect,7/20/2018,0.75,0.46,1.08,1.18,0.89,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.74,0.49,0.1,0.72,0.89,0.8,0.79,0.75,0.54,0.16,0.23,0.63,0.1,0.19,0.83,0.75,0.48,0.24,0.18,0.48,0.79,0.34,0.25,0.29,0.31,0.32,0.55,0.6,0.55,0.58,0.39,0.44,0.87,0.67,0.65,0.56,0.65,0.58,0.31,0.99,1.0,0.71
b4971e88-862f-4853-813a-bd662cf2e5a2.Kinect,6/1/2018,0.41,0.0,0.01,0.01,0.26,0.0,0.0,1.49,0.01,1.29,0.21,0.0,0.0,0.0,0.0,0.4,0.83,0.55,0.92,0.87,0.2,0.52,0.62,0.86,0.89,0.34,0.65,0.67,0.32,0.18,0.62,0.82,0.34,0.31,0.67,0.34,0.35,0.33,0.28,0.66,0.64,0.86,0.29,0.47,0.28,0.9,0.57,0.67,0.67,0.96,0.56,0.65,0.69,0.4,0.34,0.33,0.53
