ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
58962e3a-4f8e-40bf-bd92-0b26b156507b.Kinect,10/9/2018,0.4,0.01,1.06,0.12,0.01,0.43,0.0,0.0,0.02,0.0,0.0,0.01,1.5,0.01,0.36,0.39,0.29,0.14,0.35,0.34,0.95,0.65,0.92,0.52,0.55,0.94,0.65,0.87,0.96,0.95,0.93,0.28,0.93,0.99,0.62,0.57,0.34,0.4,0.34,0.89,0.95,0.54,0.22,0.46,0.91,0.38,0.44,0.67,0.66,0.89,0.96,0.81,0.59,0.87,0.69,0.69,0.9
bbdef96f-d6d1-45db-8bac-d1d0585a317d.Kinect,6/1/2018,0.69,0.0,0.39,0.62,0.0,0.02,0.0,0.01,0.0,0.0,0.0,1.21,0.55,0.0,0.0,0.68,0.73,0.09,0.35,0.27,0.33,0.14,0.32,0.52,0.97,0.62,0.64,1.0,0.7,0.33,0.29,0.74,0.64,0.7,0.47,0.19,0.34,0.25,0.29,0.72,0.75,0.98,0.97,0.98,1.0,0.4,0.44,0.68,0.66,0.64,0.56,0.74,0.67,0.32,0.89,0.84,0.51
245164f5-cb7b-482b-b0e4-dbc9e64484f7.Kinect,7/18/2018,0.64,0.0,0.01,0.01,1.18,1.16,0.02,0.01,0.0,0.01,0.01,0.66,1.2,0.01,0.01,0.65,0.47,0.18,0.35,0.56,0.43,0.37,0.44,0.51,0.86,0.79,0.64,0.72,0.8,0.42,0.44,0.47,0.78,0.81,0.84,0.46,0.65,0.46,0.28,0.59,0.84,0.96,0.49,0.63,0.45,0.39,0.62,0.67,0.72,0.64,0.67,0.65,0.58,0.5,0.33,0.37,0.11
156c7b88-de7f-4ac5-b64c-0cc913fb9f17.Kinect,9/11/2018,0.7,0.0,1.46,1.11,0.01,0.0,0.39,0.0,0.01,0.01,0.35,0.0,0.0,0.01,0.0,0.7,0.28,0.36,0.36,0.92,0.67,0.93,0.69,0.76,0.34,0.6,0.63,0.35,0.58,0.67,0.7,0.28,0.59,0.59,0.47,0.17,0.86,0.82,0.78,0.32,0.5,0.56,0.85,0.46,0.41,0.38,0.95,0.98,0.67,0.64,0.57,0.66,0.94,0.31,0.73,0.66,0.69
753c6a94-2aae-493c-9e6e-f4b137e14ff8.Kinect,8/15/2018,0.46,0.0,1.25,1.05,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,1.46,0.19,0.29,0.47,0.79,0.57,0.73,0.19,0.88,0.55,0.98,0.91,0.89,0.22,0.82,0.43,0.19,0.89,0.95,0.79,0.21,0.18,0.47,0.18,0.34,0.25,0.75,0.82,0.86,0.56,0.2,0.87,0.61,0.38,0.44,0.67,0.66,0.84,0.96,0.65,0.58,0.45,0.42,0.67,0.79
ecc33ac4-68c5-4541-aa91-7b1f613c8446.Kinect,9/26/2018,0.43,0.0,1.06,0.11,0.0,0.44,0.0,0.0,0.0,0.01,0.02,0.02,1.5,0.0,0.3,0.42,0.28,0.3,0.35,0.2,0.96,0.7,0.96,0.53,0.32,0.96,0.64,0.89,0.99,0.96,0.96,0.28,0.97,0.99,0.47,0.54,0.35,0.36,0.43,0.88,0.94,0.54,0.37,0.47,0.9,0.38,0.45,0.68,0.66,0.86,0.96,0.65,0.58,0.9,0.61,0.6,0.87
79606929-c218-4b47-9e5f-04489d06f882.Kinect,6/19/2018,0.78,0.0,1.5,1.5,0.0,0.0,0.0,0.14,0.0,0.2,0.18,0.0,0.01,0.0,0.0,0.78,0.91,0.42,0.35,0.95,0.98,0.9,0.9,0.6,0.16,0.21,0.76,0.24,0.23,0.95,0.88,0.88,0.22,0.23,0.47,0.53,0.65,0.53,0.56,0.78,0.82,0.67,0.66,0.46,0.32,0.76,0.96,0.87,0.66,0.85,0.64,0.65,0.6,0.31,0.15,0.16,0.81
b195a43b-e4da-4f93-a6a8-3782cb5381ef.Kinect,6/1/2018,0.2,0.0,1.17,1.4,1.16,1.46,0.89,0.42,0.0,0.01,0.4,1.25,0.0,0.01,0.0,0.2,0.42,0.9,0.64,0.91,0.67,0.77,0.84,0.93,0.96,0.4,0.95,0.38,0.43,0.67,0.82,0.43,0.4,0.43,0.85,0.3,0.8,0.71,0.88,0.3,0.31,0.55,0.33,0.46,0.56,0.55,0.63,0.67,0.66,0.64,0.67,0.65,0.58,0.72,0.91,0.96,0.67
f1300556-3fda-4f18-9c3a-fce8809255ca.Kinect,7/17/2018,0.51,0.01,0.04,0.08,1.18,1.07,0.0,0.0,0.0,0.0,0.0,1.5,1.32,0.2,0.2,0.48,0.3,0.51,0.36,0.44,0.4,0.71,0.3,0.57,0.83,0.79,0.71,1.0,0.86,0.41,0.32,0.29,0.8,0.85,0.47,0.49,0.36,0.25,0.54,0.69,0.78,0.55,0.99,0.46,0.95,0.85,0.62,0.67,0.83,0.98,0.67,0.93,0.97,0.86,0.52,0.58,0.75
3e09e4f8-0124-459c-ac3a-7559e3f2abdd.Kinect,8/27/2018,0.6,0.57,1.5,1.5,0.01,0.0,0.38,0.0,0.02,0.0,0.5,0.0,0.0,0.01,0.01,0.62,0.64,0.92,0.57,0.76,0.17,0.57,0.19,0.76,0.25,0.21,0.63,0.64,0.2,0.16,0.19,0.67,0.21,0.19,0.49,0.79,0.99,0.98,0.79,0.3,0.32,0.54,0.4,0.46,0.33,0.4,0.87,0.93,0.66,0.64,0.56,0.65,0.58,0.68,0.32,0.18,0.49
cf0e95ab-d6ec-475a-9cc0-c9444b8dd080.Kinect,7/19/2018,0.58,0.33,1.34,1.14,0.34,0.49,0.01,0.02,0.08,0.0,0.0,0.0,0.76,0.01,0.0,0.63,0.39,0.26,0.67,0.6,0.68,0.57,0.46,0.52,0.9,0.98,0.64,0.83,0.75,0.67,0.45,0.37,1.0,0.76,0.72,0.74,0.51,0.28,0.29,0.84,0.61,0.55,0.98,0.72,0.86,0.78,0.44,0.87,0.67,0.65,0.54,0.66,0.94,0.32,0.96,0.97,0.69
592d5f36-1a45-4000-ba9c-84408aa0a589.Kinect,8/13/2018,0.44,0.31,0.33,0.0,0.01,0.04,0.01,1.47,0.01,0.0,0.0,1.0,0.0,0.0,0.01,0.44,0.74,0.72,0.94,0.2,0.17,0.45,0.19,0.97,0.8,0.43,0.64,0.6,0.42,0.16,0.2,0.74,0.44,0.45,0.79,0.61,0.34,0.26,0.3,0.5,0.51,0.55,0.18,0.48,0.39,0.99,0.44,0.67,0.66,0.65,0.54,0.65,0.58,0.73,0.16,0.15,0.35
01b77f99-07eb-48ac-a892-c4899dae97dd.Kinect,9/7/2018,0.47,1.48,1.18,1.33,0.05,0.01,0.0,1.26,0.01,0.01,0.0,0.01,0.03,0.0,0.01,0.46,0.85,0.45,0.93,0.4,0.8,0.6,0.76,0.8,0.89,0.47,0.95,0.35,0.43,0.79,0.78,0.84,0.47,0.46,0.79,0.98,0.34,0.25,0.29,0.3,0.32,0.55,0.1,0.75,0.59,1.0,0.44,0.67,0.66,0.64,0.56,0.66,0.59,0.41,0.85,0.91,0.78
bfc6854c-6b5a-4790-886a-113b2adbe5c7.Kinect,9/25/2018,0.42,0.0,1.09,0.14,0.0,0.43,0.0,0.01,0.01,0.0,0.0,0.03,1.49,0.02,0.31,0.44,0.28,0.18,0.36,0.34,0.98,0.64,0.97,0.52,0.35,0.98,0.63,0.88,0.99,0.96,0.97,0.29,0.98,0.99,0.62,0.58,0.34,0.39,0.46,0.88,0.97,0.55,0.19,0.46,0.91,0.38,0.44,0.67,0.66,0.88,0.93,0.84,0.58,0.88,0.61,0.67,0.89
9519e0dc-5dcf-4382-b384-90aa699e83cf.Kinect,8/23/2018,0.84,0.01,1.17,1.14,0.01,0.13,0.01,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.84,0.44,0.25,0.35,0.19,0.62,0.14,0.67,0.53,0.16,0.21,0.64,0.94,0.18,0.62,0.68,0.46,0.21,0.18,0.78,0.23,0.65,0.56,0.28,0.3,0.33,0.6,0.95,0.63,0.94,0.57,0.47,0.67,0.66,0.65,0.54,0.65,0.59,0.31,0.3,0.32,0.36
f3039d9e-7a93-48ef-a5f6-6c75b570a453.Kinect,5/31/2018,0.66,0.18,0.33,1.02,0.01,0.38,0.0,0.84,0.01,0.01,0.12,0.0,0.01,0.0,0.0,0.65,0.77,0.54,0.49,0.26,0.16,0.17,0.32,0.53,0.57,0.21,0.78,0.14,0.21,0.17,0.33,0.76,0.21,0.23,0.85,0.67,0.38,0.61,0.29,0.3,0.32,0.55,0.56,0.46,0.57,0.73,0.44,0.68,0.67,0.78,0.88,0.65,0.59,0.73,0.4,0.44,0.15
81f3e9a4-5551-4cd2-9c91-bbc61e2d0e50.Kinect,10/4/2018,0.45,0.0,1.2,1.09,1.16,1.14,0.0,0.0,0.01,0.0,0.01,0.0,0.28,0.65,0.35,0.43,0.96,0.83,0.38,0.63,0.17,0.45,0.25,0.63,0.38,0.58,0.64,0.43,0.48,0.16,0.26,0.96,0.59,0.49,0.68,0.18,0.35,0.39,0.27,0.98,0.87,0.57,0.09,0.48,0.57,0.44,0.67,0.67,0.66,0.78,0.63,0.66,0.59,0.57,0.47,0.49,0.2
150360a5-8bbf-475b-9322-8bc714b7fc70.Kinect,7/20/2018,0.86,0.0,1.04,1.04,0.05,0.0,0.0,0.0,0.01,0.03,0.16,0.0,0.0,0.0,0.0,0.86,0.3,0.21,0.41,0.19,0.49,0.14,0.49,0.64,0.39,0.56,0.79,0.28,0.48,0.48,0.47,0.29,0.58,0.45,0.73,0.39,0.34,0.25,0.66,0.37,0.38,0.56,0.58,0.48,0.52,0.38,0.44,0.68,0.73,0.64,0.55,0.65,0.58,0.39,0.39,0.27,0.05
04a0e75f-9a1d-454b-a56f-be87f891d6e6.Kinect,8/23/2018,0.62,0.01,1.5,1.43,0.03,0.0,0.01,0.0,0.0,0.0,0.2,1.13,0.02,0.0,0.0,0.62,0.37,0.11,0.36,0.47,0.27,0.89,0.24,0.9,0.18,0.4,0.63,0.24,0.39,0.27,0.26,0.36,0.38,0.36,0.98,0.4,0.76,0.74,0.49,0.29,0.33,0.87,0.19,0.46,0.38,0.38,0.92,0.67,0.85,0.84,0.75,0.85,0.87,0.39,0.76,0.8,0.34
089031a2-b4ca-44f3-9be9-eed07f330f73.Kinect,10/3/2018,0.81,0.3,1.49,1.48,0.03,0.16,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.81,0.28,0.1,0.8,0.77,0.85,0.21,0.85,0.52,0.21,0.31,0.63,0.11,0.23,0.85,0.83,0.28,0.3,0.25,0.49,0.71,0.8,0.71,0.32,0.35,0.32,0.52,0.11,0.88,0.28,0.38,0.44,0.67,0.66,0.64,0.55,0.69,0.58,0.53,0.5,0.51,0.64
94716b3b-d316-4b41-9c19-18ed550fbce4.Kinect,8/25/2018,0.4,0.03,1.08,0.12,0.01,0.42,0.0,0.01,0.01,0.0,0.0,0.01,1.49,0.02,0.35,0.41,0.28,0.11,0.35,0.41,0.97,0.65,0.92,0.52,0.49,0.93,0.67,0.85,0.97,0.96,0.92,0.29,0.93,0.98,0.56,0.47,0.34,0.48,0.5,0.93,0.92,0.53,0.84,0.46,0.76,0.38,0.8,0.68,0.94,0.64,0.61,0.66,0.76,0.94,0.76,0.8,0.91
83107ec4-1ae2-4a0c-b4df-7511dfc790d4.Kinect,10/18/2018,0.81,0.14,1.46,1.28,0.04,0.32,0.01,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.79,0.59,0.59,0.7,0.78,0.97,0.43,0.78,0.54,0.16,0.22,0.63,0.25,0.18,0.98,0.77,0.56,0.21,0.18,0.47,0.68,0.34,0.26,0.3,0.31,0.33,0.57,0.09,0.46,0.3,0.38,0.46,0.68,0.66,0.64,0.69,0.72,0.58,0.31,0.91,0.91,0.57
0bae259c-5a9a-4861-acfd-9dd73b3127fc.Kinect,9/26/2018,0.52,0.0,0.01,0.37,1.3,1.38,1.45,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.52,0.81,0.86,0.68,0.9,0.48,0.88,0.41,1.0,0.89,0.33,0.94,0.94,0.43,0.47,0.4,0.81,0.33,0.42,0.53,0.28,0.75,0.78,0.98,0.48,0.63,0.69,0.89,0.46,0.63,0.42,0.44,0.67,0.66,0.68,0.55,0.65,0.59,0.55,1.0,1.0,0.76
777d5bfd-7eed-4990-83c6-18424782282a.Kinect,6/5/2018,0.8,0.01,0.61,0.07,0.02,1.22,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.81,0.35,0.87,0.35,0.19,0.51,0.86,0.52,0.54,0.88,0.43,0.9,0.55,0.35,0.51,0.55,0.36,0.42,0.33,0.49,0.26,0.34,0.25,0.28,0.59,0.57,0.88,0.2,0.46,0.28,0.62,0.44,0.67,0.66,0.66,0.56,0.65,0.58,0.32,0.15,0.17,0.18
5f77fc27-9b40-4bfe-bc48-dcc3b7d9bb90.Kinect,9/11/2018,0.26,0.04,1.49,1.5,1.28,1.24,1.49,0.0,0.01,0.77,0.34,0.0,0.0,0.0,0.01,0.27,0.79,0.85,0.35,0.72,0.89,0.94,0.99,0.97,0.58,0.86,0.92,0.54,0.58,0.89,0.99,0.79,0.85,0.56,0.9,0.61,0.96,0.9,0.97,0.96,0.42,0.56,0.76,0.67,0.64,0.56,0.62,0.67,0.81,0.81,0.76,0.65,0.97,0.82,0.71,0.75,0.96
695c7dcf-7557-4743-bd75-219313e63388.Kinect,7/27/2018,0.51,0.0,0.52,0.02,0.27,0.74,0.02,1.5,0.01,0.0,0.0,0.29,0.0,0.01,0.0,0.51,0.36,0.59,0.56,0.73,0.51,0.75,0.52,0.89,0.16,0.59,0.63,0.42,0.73,0.53,0.51,0.35,0.57,0.74,0.91,0.16,0.7,0.46,0.65,0.7,0.76,0.79,0.43,0.86,0.64,0.98,0.48,0.67,0.74,0.64,0.53,0.65,0.87,0.89,0.7,0.77,0.55
9835f74b-a867-4421-8c3b-35f8b36ea90a.Kinect,10/26/2018,0.84,0.0,1.35,1.43,0.16,0.0,0.01,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.83,0.65,0.3,0.85,0.26,0.52,0.14,0.64,0.51,0.72,0.53,0.62,0.39,0.44,0.51,0.64,0.64,0.54,0.42,0.9,0.18,0.35,0.25,0.86,0.36,0.38,0.53,0.77,0.62,0.95,0.73,0.8,0.67,0.77,0.8,0.81,0.82,0.72,0.83,0.5,0.42,0.42
dad1b387-9fd0-4d24-a34e-191bc2002863.Kinect,6/8/2018,0.89,0.04,0.72,0.84,0.0,0.14,0.01,0.02,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.88,0.79,0.76,0.38,0.53,0.16,0.3,0.2,0.52,0.68,0.46,0.65,0.62,0.49,0.17,0.19,0.79,0.43,0.5,0.95,0.45,0.64,0.58,0.29,0.3,0.33,0.54,0.74,0.73,0.78,0.55,0.44,0.67,0.66,0.94,0.55,0.65,0.59,0.41,0.57,0.76,0.14
265f48bb-39e0-4360-9573-c438e686a6c8.Kinect,9/26/2018,0.85,0.0,1.37,1.39,0.0,0.05,0.0,0.05,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.83,0.7,0.72,0.35,0.2,0.5,0.15,0.33,0.52,0.35,0.39,0.64,0.22,0.3,0.51,0.35,0.71,0.38,0.3,0.47,0.41,0.73,0.78,0.28,0.31,0.33,0.9,0.56,0.63,0.64,0.66,0.77,0.68,0.66,0.76,0.75,0.89,0.58,0.31,0.63,0.6,0.18
77d27696-84be-4a2c-994a-e0f19983cce4.Kinect,7/11/2018,0.61,1.01,1.35,1.43,0.47,0.19,0.01,0.0,0.34,0.15,0.0,0.0,0.0,0.0,0.0,0.62,0.28,0.38,0.74,0.52,0.79,0.48,0.75,0.55,0.77,0.23,0.62,0.11,0.22,0.8,0.77,0.28,0.24,0.21,0.52,0.85,0.67,0.65,0.45,0.45,0.35,0.6,0.13,0.65,0.38,0.83,0.63,0.67,0.69,0.64,0.57,0.66,0.82,0.54,0.19,0.32,0.58
f742ec6b-1175-48b7-bd42-192f37d77d57.Kinect,5/10/2018,0.72,0.01,1.05,1.04,0.0,0.11,0.36,0.35,0.0,0.07,0.11,0.0,0.0,0.01,0.0,0.71,0.8,0.91,0.71,0.27,0.16,0.15,0.19,0.7,0.66,0.21,0.63,0.82,0.22,0.17,0.2,0.82,0.22,0.19,0.72,0.3,0.8,0.72,0.74,0.45,0.48,0.86,0.87,0.88,0.93,0.68,0.44,0.69,0.69,0.65,0.55,0.66,0.58,0.81,0.55,0.62,0.39
1f99a668-fd9c-43ca-96c5-276b614c8fa2.Kinect,6/20/2018,0.33,0.61,0.61,0.99,0.11,0.35,0.86,0.33,0.01,0.0,1.18,0.0,0.0,0.0,0.01,0.32,0.97,0.98,0.92,0.35,0.2,0.82,0.46,0.52,0.7,0.4,0.63,0.95,0.3,0.19,0.46,0.97,0.42,0.29,0.71,0.77,0.71,0.72,0.86,0.52,0.34,0.69,0.97,0.59,0.6,0.7,0.53,0.69,0.72,0.65,0.55,0.88,0.63,0.57,0.62,0.63,0.64
13663a3c-c298-4a8b-9816-245a591f998a.Kinect,8/25/2018,0.08,0.0,1.02,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.0,1.35,1.5,0.2,1.31,0.06,0.28,0.27,0.35,0.2,0.55,0.3,0.58,0.53,0.83,0.83,0.71,0.75,0.89,0.54,0.58,0.28,0.81,0.91,0.48,0.44,0.54,0.69,0.66,0.86,0.99,0.56,0.44,0.51,0.95,0.38,0.57,0.67,0.66,0.65,0.91,0.65,0.9,0.31,0.35,0.33,0.48
39bb1e20-9a63-454d-95c8-90772a8dbd8b.Kinect,8/5/2018,0.35,1.3,1.5,1.5,0.0,0.62,1.06,0.0,0.07,0.4,0.15,0.0,0.0,0.01,0.0,0.35,0.28,0.46,0.78,0.82,0.22,0.98,0.42,0.59,0.16,0.21,0.81,0.5,0.39,0.22,0.42,0.28,0.21,0.38,0.79,0.97,0.99,0.99,0.9,0.38,0.41,0.74,0.44,0.49,0.54,0.69,0.92,1.0,0.86,0.64,0.55,0.66,0.58,0.61,0.58,0.54,0.8
ca841b26-25c3-4943-bf8c-e3e5cdd5776f.Kinect,7/17/2018,0.77,1.03,0.4,1.11,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.76,0.41,0.39,0.76,0.22,0.16,0.14,0.38,0.61,0.16,0.21,0.63,0.19,0.36,0.17,0.38,0.43,0.21,0.38,0.47,0.84,0.51,0.65,0.33,0.47,0.53,0.58,0.09,0.46,0.28,0.61,0.44,0.68,0.66,0.64,0.53,0.65,0.58,0.77,0.15,0.16,0.12
cbf8bad3-b40b-40e4-b5b3-7e43a750a88f.Kinect,7/18/2018,0.89,0.0,0.59,1.05,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.88,0.54,0.58,0.35,0.59,0.49,0.6,0.72,0.53,0.16,0.72,0.63,0.49,0.69,0.49,0.71,0.54,0.73,0.7,0.48,0.16,0.34,0.26,0.3,0.3,0.32,0.56,0.1,0.47,0.28,0.38,0.44,0.69,0.66,0.64,0.69,0.95,0.72,0.33,0.75,0.44,0.21
7251f179-54ca-461a-bc3f-57ef8553b98b.Kinect,7/11/2018,0.7,0.84,1.44,1.46,0.31,0.37,0.0,0.01,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.71,0.28,0.72,0.95,0.37,0.6,0.26,0.65,0.53,0.68,0.21,0.65,0.1,0.24,0.6,0.66,0.28,0.21,0.24,0.72,0.83,0.47,0.34,0.28,0.62,0.58,0.53,0.27,0.93,0.4,0.58,0.64,0.67,0.66,0.64,0.56,0.66,0.58,0.49,0.44,0.41,0.38
5dac5f86-3cfe-4fc6-870b-e7210381731a.Kinect,8/13/2018,0.64,0.0,0.41,0.2,0.0,1.09,0.67,0.3,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.65,0.98,0.98,0.88,0.93,0.18,0.71,0.19,0.51,0.31,0.49,0.98,0.46,0.55,0.18,0.19,1.0,0.47,0.55,0.95,0.17,0.64,0.63,0.84,0.45,0.42,0.76,0.34,0.47,0.68,0.78,0.44,0.68,0.66,0.64,0.55,0.65,0.59,0.51,0.23,0.37,0.61
81121f55-bdd2-458f-bcf8-513cd3ead2e7.Kinect,8/13/2018,0.39,0.01,0.24,0.17,0.0,1.2,0.84,1.5,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.39,0.37,0.57,0.7,0.36,0.24,0.55,0.29,0.9,0.42,0.37,0.64,0.54,0.53,0.23,0.29,0.37,0.38,0.55,0.99,0.16,0.51,0.59,0.84,0.42,0.39,0.72,0.79,0.46,0.89,1.0,0.44,0.78,0.66,0.92,0.86,0.84,0.59,0.52,0.73,0.53,0.51
a5a8e1ed-faf4-46b2-8926-7df848b9041b.Kinect,9/26/2018,0.88,0.01,1.09,1.11,0.0,0.09,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.03,0.0,0.88,0.29,0.1,0.44,0.87,0.17,0.8,0.52,0.53,0.5,0.27,0.71,0.53,0.24,0.17,0.5,0.3,0.25,0.22,0.47,0.17,0.34,0.25,0.54,0.29,0.32,0.62,0.31,0.46,0.58,0.45,0.97,0.82,0.66,0.64,0.58,0.65,0.58,0.31,0.22,0.22,0.16
4a2752c9-abbb-40c8-b633-f313c0b42da1.Kinect,8/24/2018,0.1,0.01,1.1,0.01,0.24,0.4,0.01,0.0,0.02,0.0,0.0,0.0,1.49,1.04,1.11,0.09,0.68,0.45,0.71,0.86,1.0,0.76,0.98,0.54,0.16,0.79,0.62,0.77,0.88,0.99,0.98,0.7,0.8,0.87,0.48,0.16,0.34,0.51,0.27,0.85,0.89,0.55,0.62,0.72,0.87,0.4,0.69,0.67,0.72,0.65,0.62,0.66,0.58,0.66,0.29,0.23,0.8
2fc2eaad-c098-4b91-94c8-40241da1908e.Kinect,6/19/2018,0.21,0.01,1.02,1.49,1.08,0.59,0.0,1.5,0.01,0.01,0.95,1.18,0.0,0.0,0.0,0.2,0.86,0.88,0.99,1.0,0.21,0.96,0.72,0.52,0.16,0.46,0.94,0.81,0.18,0.2,0.7,0.86,0.49,0.18,1.0,0.16,0.61,0.65,0.29,0.7,0.75,0.61,0.09,0.46,0.3,0.99,0.45,0.8,0.73,0.98,0.57,0.65,0.59,0.68,0.82,0.81,0.93
7b327379-3f58-4cec-a8c0-dfb15a302735.Kinect,8/27/2018,0.64,0.12,1.5,1.5,0.0,0.1,0.71,0.0,0.01,0.0,0.27,0.0,0.0,0.01,0.0,0.65,0.51,0.92,0.35,0.73,0.17,0.79,0.2,0.93,0.4,0.21,0.93,0.15,0.41,0.17,0.19,0.53,0.21,0.42,0.48,0.68,0.95,0.96,0.82,0.53,0.67,0.55,0.09,0.47,0.29,0.66,0.9,0.72,0.66,0.64,0.55,0.65,0.6,0.42,0.15,0.15,0.38
d78d2f46-b02f-4d09-ad79-e4aa198e32d3.Kinect,6/5/2018,0.73,0.0,1.23,1.0,0.02,1.16,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.73,0.42,0.86,0.52,0.2,0.49,0.41,0.24,0.53,0.67,0.45,0.7,0.6,0.42,0.46,0.22,0.43,0.47,0.43,0.66,0.36,0.65,0.53,0.29,0.6,0.79,0.83,0.16,0.46,0.28,0.38,0.45,0.68,0.68,0.65,0.56,0.65,0.58,0.31,0.2,0.25,0.08
8df39ba6-8995-4290-9309-8e21bac4dd9d.Kinect,9/9/2018,0.41,0.01,1.09,0.13,0.0,0.41,0.01,0.0,0.02,0.0,0.0,0.02,1.5,0.01,0.33,0.41,0.28,0.19,0.35,0.25,0.96,0.64,0.95,0.53,0.53,0.94,0.65,0.83,0.93,0.94,0.95,0.28,0.92,0.94,0.5,0.47,0.34,0.48,0.41,0.94,0.88,0.53,0.81,0.47,0.75,0.38,0.78,0.68,0.94,0.64,0.6,0.65,0.74,0.92,0.74,0.72,0.87
2679b6ce-65fe-46c0-970d-7e0a226a9a4e.Kinect,6/11/2018,0.17,0.0,1.16,1.5,0.01,1.04,0.83,1.27,0.0,0.76,0.04,0.03,0.01,0.02,0.0,0.18,0.85,0.62,1.0,0.98,0.33,1.0,0.85,0.65,0.62,0.49,0.85,0.93,0.61,0.31,0.85,0.85,0.47,0.61,1.0,0.21,0.87,0.95,0.88,0.37,0.48,0.83,0.74,0.46,0.43,0.68,0.62,0.99,0.94,0.97,0.97,0.99,0.93,0.98,0.18,0.55,0.98
b6ea5853-2f8d-4935-8aef-f73d2da8fea2.Kinect,9/11/2018,0.19,0.01,0.64,0.22,0.01,0.31,1.11,0.02,1.39,0.27,0.26,0.0,0.0,0.36,0.01,0.2,0.94,0.84,0.87,0.53,0.45,0.56,0.44,0.71,0.76,0.87,0.95,0.39,0.85,0.44,0.42,0.95,0.89,0.84,0.51,0.18,0.63,0.49,0.78,0.31,0.33,0.87,0.62,0.82,0.4,0.92,0.44,0.96,0.86,0.85,0.93,0.95,0.8,0.31,0.84,0.85,0.72
5d8d6eb0-605b-4609-8f9f-66effbd01883.Kinect,9/26/2018,0.54,0.0,1.44,1.49,0.0,0.13,0.03,1.32,0.0,0.02,0.0,0.16,0.02,0.0,0.0,0.52,0.72,0.61,0.92,0.46,0.44,0.71,0.52,1.0,0.99,0.63,0.94,1.0,0.7,0.44,0.53,0.73,0.6,0.7,0.96,0.32,0.88,0.95,0.61,0.62,0.71,0.68,0.84,0.46,0.67,0.9,0.82,0.87,0.66,0.64,0.73,0.65,0.58,0.98,0.81,0.81,0.89
9a3e283a-4ab7-40a3-9b31-fe11bb0cfa91.Kinect,8/24/2018,0.28,0.0,0.51,0.0,0.01,1.03,0.02,0.13,0.02,0.0,0.0,0.0,1.5,0.43,0.56,0.29,0.73,0.56,0.46,0.19,0.68,0.47,0.36,0.53,0.16,0.74,0.63,0.77,0.71,0.68,0.37,0.72,0.73,0.71,0.95,0.16,0.36,0.25,0.27,0.86,0.83,0.56,0.98,0.47,0.48,0.38,0.69,0.67,1.0,0.95,0.71,0.92,0.81,0.8,0.55,0.62,0.67
