ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
4bffc5df-bfb8-41bf-b0b5-b44d787aa6ac.Kinect,6/20/2018,0.54,0.21,1.11,0.98,0.38,0.58,0.21,0.0,0.01,0.0,1.02,0.0,0.0,0.0,0.0,0.56,0.32,0.77,0.42,0.63,0.16,0.53,0.3,0.61,0.16,0.37,0.64,0.8,0.41,0.16,0.28,0.3,0.37,0.4,0.73,0.69,0.8,0.77,0.76,0.31,0.33,0.69,0.59,0.48,0.28,0.65,0.7,0.67,0.66,0.64,0.57,0.65,0.59,0.49,0.43,0.46,0.17
0d0dbe3f-24c0-460b-b3bd-f44c7b2c17d3.Kinect,9/4/2018,0.52,0.0,1.08,0.59,0.0,0.0,0.0,1.03,0.0,0.0,0.02,0.67,0.01,0.06,0.01,0.52,0.39,0.81,0.75,0.19,0.41,0.15,0.36,0.74,0.89,0.73,0.63,0.97,0.77,0.4,0.35,0.39,0.71,0.77,0.47,0.31,0.35,0.25,0.28,0.67,0.6,0.71,0.75,0.72,0.7,0.88,0.44,0.67,0.66,0.65,0.55,0.73,0.92,0.31,0.2,0.19,0.38
cb6419b5-04e8-47a3-8d12-6ac5b54831a6.Kinect,5/21/2018,0.67,0.0,1.04,0.47,0.52,1.46,0.0,0.37,0.0,0.01,0.02,0.02,0.01,0.0,0.0,0.67,0.85,0.96,0.36,0.24,0.47,0.94,0.25,0.52,0.6,0.31,0.77,0.52,0.44,0.46,0.24,0.84,0.3,0.46,0.99,0.31,0.68,0.32,0.28,0.49,0.47,0.81,0.42,0.8,0.54,0.7,0.44,0.81,0.83,0.64,0.65,0.82,0.72,0.54,0.86,0.86,0.45
6ebae347-5d4c-45d8-8764-3f81c26f10bf.Kinect,6/8/2018,0.61,0.0,0.5,0.2,0.23,1.41,0.0,0.0,0.65,0.13,0.29,0.0,0.01,0.0,0.0,0.62,0.96,0.71,0.49,0.66,0.34,0.89,0.21,0.72,0.7,0.54,0.87,0.6,0.64,0.32,0.22,0.95,0.53,0.64,0.99,0.26,0.58,0.26,0.29,0.31,0.32,0.68,0.11,0.46,0.44,0.67,0.61,0.67,0.66,0.64,0.56,0.65,0.58,0.79,0.15,0.15,0.31
b72c0eae-afaf-48fb-bdcf-12b1e73ef9a5.Kinect,10/22/2018,0.79,0.1,1.49,1.49,0.0,0.01,0.0,0.02,0.0,0.0,0.04,0.29,0.0,0.02,0.0,0.77,0.29,0.09,0.97,0.45,0.6,0.18,0.66,0.51,0.77,0.53,0.65,0.67,0.3,0.6,0.67,0.3,0.55,0.31,0.51,0.7,0.42,0.34,0.78,0.7,0.41,0.64,0.75,0.95,0.72,0.38,0.69,0.67,0.66,0.64,0.54,0.65,0.94,0.77,0.45,0.58,0.49
1dc9a2f7-9aec-4603-9864-1ade436c0bcc.Kinect,8/24/2018,0.79,0.01,1.49,1.5,0.0,0.0,0.01,0.01,0.01,0.01,0.32,0.02,0.01,0.0,0.0,0.78,0.63,0.83,0.38,0.56,0.16,0.14,0.2,0.59,0.47,0.23,0.62,0.51,0.26,0.16,0.19,0.62,0.22,0.27,0.47,0.46,0.89,0.93,0.3,0.3,0.32,0.55,0.45,0.46,0.28,0.44,0.76,0.67,0.71,0.73,0.55,0.65,0.58,0.41,0.2,0.21,0.11
f158750a-1e79-422d-90fe-f687186deff1.Kinect,8/15/2018,0.57,0.0,1.06,0.38,0.02,0.05,0.0,0.0,0.0,0.02,0.01,0.11,1.48,0.01,0.01,0.57,0.31,0.09,0.59,0.2,0.86,0.72,0.97,0.74,0.73,0.38,0.64,0.63,0.7,0.85,0.99,0.31,0.4,0.7,0.47,0.18,0.34,0.64,0.62,0.54,0.83,0.55,0.73,0.59,0.58,0.38,0.44,0.68,0.91,0.66,0.55,0.8,0.92,0.36,0.62,0.52,0.67
9010dbe0-4451-44c5-8a50-4641f359edad.Kinect,5/31/2018,0.46,0.26,0.16,1.04,0.0,0.65,0.0,1.02,0.0,0.0,0.64,0.0,0.0,0.0,0.01,0.48,0.28,0.19,0.35,0.2,0.16,0.15,0.37,0.51,0.83,0.21,0.68,0.36,0.18,0.16,0.34,0.3,0.21,0.18,0.9,0.7,0.46,0.53,0.27,0.3,0.32,0.54,0.4,0.46,0.61,0.74,0.44,0.67,0.66,0.83,0.93,0.67,0.58,0.33,0.15,0.15,0.11
7315874f-1fee-42b5-9593-049a9f59b73e.Kinect,7/17/2018,0.38,0.0,0.31,0.17,0.01,1.05,1.03,0.0,1.1,0.0,0.27,0.01,0.0,0.0,0.0,0.37,0.73,0.77,0.95,0.89,0.16,0.84,0.19,0.59,0.16,0.21,0.98,0.28,0.35,0.17,0.2,0.73,0.21,0.35,0.95,0.42,0.68,0.41,0.88,0.3,0.33,0.64,0.78,0.46,0.52,0.82,0.71,0.67,0.66,0.96,0.72,0.67,0.58,0.97,0.45,0.47,0.7
a17b036c-ea8d-4979-b87d-a1041ef335e2.Kinect,6/6/2018,0.45,0.03,0.42,1.25,0.01,0.02,1.44,0.6,0.01,0.01,0.01,0.02,0.0,0.02,0.0,0.44,0.79,0.86,0.83,0.95,0.16,0.81,0.19,0.75,0.47,0.64,0.85,0.24,0.72,0.18,0.19,0.81,0.63,0.75,0.47,0.44,0.88,0.98,0.98,0.59,0.6,0.67,0.3,0.46,0.29,0.65,0.98,0.94,0.96,0.65,0.54,0.65,0.59,0.74,0.74,0.79,0.72
9b3758c0-df73-4275-a650-d9ceae67e60a.Kinect,8/13/2018,0.31,0.01,0.41,0.06,0.0,1.5,0.99,1.5,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.31,0.73,0.58,0.36,0.37,0.25,0.75,0.23,0.93,0.51,0.3,0.89,0.56,0.44,0.24,0.23,0.72,0.29,0.45,0.96,0.6,0.66,0.61,0.87,0.3,0.33,0.56,0.36,0.46,0.52,1.0,0.45,0.67,0.66,0.64,0.57,0.65,0.58,0.37,0.44,0.46,0.36
0bae259c-5a9a-4861-acfd-9dd73b3127fc.Kinect,9/26/2018,0.51,0.0,0.01,0.36,1.29,1.37,1.45,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.52,0.8,0.86,0.65,0.91,0.48,0.9,0.41,0.98,0.89,0.33,0.95,0.95,0.43,0.49,0.42,0.83,0.33,0.43,0.54,0.3,0.73,0.79,0.99,0.48,0.63,0.68,0.91,0.46,0.61,0.44,0.44,0.67,0.66,0.68,0.54,0.65,0.58,0.54,0.97,0.99,0.73
483af0ce-6d27-4dc2-8e96-bb2b9ef000cc.Kinect,7/31/2018,0.67,1.0,1.12,1.03,1.0,0.43,0.0,0.01,0.02,0.02,0.04,0.01,0.0,0.0,0.0,0.67,0.46,0.23,0.93,0.57,0.67,0.44,0.68,0.53,0.6,0.45,0.63,0.32,0.55,0.66,0.65,0.47,0.43,0.57,0.55,0.9,0.35,0.26,0.3,0.3,0.74,0.57,0.55,0.8,0.47,0.55,0.46,0.8,0.78,0.65,0.56,0.77,0.89,0.31,0.96,0.96,0.53
a12f690b-eb09-4c47-a24d-2caf71fe54a2.Kinect,6/6/2018,0.61,0.01,0.98,1.12,0.58,0.5,0.0,0.0,0.0,0.01,0.49,1.01,0.0,0.0,0.0,0.64,0.38,0.28,0.35,0.82,0.78,0.75,0.77,0.52,0.94,0.21,0.61,0.1,0.18,0.79,0.78,0.37,0.22,0.21,0.48,0.18,0.34,0.48,0.29,0.53,0.49,0.98,0.11,0.47,0.29,0.38,0.44,0.67,0.75,0.66,0.55,0.65,0.59,0.56,0.97,0.97,0.54
35fd3d42-f887-42e1-b51b-5a996c02a40e.Kinect,8/14/2018,0.15,0.02,1.28,0.08,0.01,0.01,0.01,0.0,0.01,0.02,0.0,0.0,1.5,0.0,1.04,0.16,0.35,0.09,0.75,0.68,0.89,0.48,0.89,0.6,0.43,1.0,0.63,0.96,1.0,0.88,0.86,0.34,1.0,1.0,0.47,0.58,0.34,0.9,0.9,0.97,0.48,0.98,0.99,0.6,0.53,1.0,0.45,0.81,1.0,0.99,0.99,0.98,1.0,0.99,0.64,0.66,1.0
68386910-0ef2-4e8f-8caf-fa673056a1a6.Kinect,7/26/2018,0.84,0.01,0.13,0.17,0.19,1.24,0.03,0.02,0.01,0.0,0.0,0.07,0.0,0.01,0.0,0.85,0.28,0.32,0.35,0.19,0.17,0.72,0.22,0.52,0.19,0.86,0.64,0.38,0.79,0.18,0.24,0.28,0.86,0.8,0.73,0.43,0.34,0.25,0.29,0.44,0.37,0.54,0.09,0.72,0.29,0.47,0.46,0.67,0.66,0.64,0.78,0.78,0.58,0.6,0.3,0.16,0.02
3237d08b-9559-4437-b8a5-709428c6065f.Kinect,7/18/2018,0.59,0.0,1.5,1.36,0.0,0.04,0.01,0.0,0.01,0.0,1.03,1.2,0.0,0.05,0.0,0.58,0.37,0.09,0.35,0.83,0.44,0.21,0.31,0.66,0.76,0.81,0.77,0.56,0.78,0.43,0.31,0.4,0.81,0.79,0.63,0.47,0.82,0.76,0.58,0.88,0.87,0.8,0.37,0.72,0.28,0.7,0.83,0.85,0.66,0.64,0.57,0.67,0.58,0.43,0.48,0.5,0.3
ea69d74d-0ce8-4f6c-bcb2-44e60caeb5ed.Kinect,6/5/2018,0.73,0.02,1.0,0.54,0.39,1.14,0.01,0.0,0.15,0.0,0.13,0.12,0.0,0.0,0.0,0.72,0.42,0.61,0.74,0.39,0.5,0.53,0.36,0.53,0.92,0.41,0.65,0.63,0.34,0.51,0.37,0.43,0.4,0.34,0.65,0.29,0.5,0.34,0.29,0.51,0.64,0.93,0.3,0.46,0.38,0.77,0.45,0.67,0.66,0.64,0.55,0.65,0.58,0.31,0.32,0.38,0.17
2e721c21-d62e-42ec-869f-1dae0d284377.Kinect,6/20/2018,0.55,1.35,1.31,1.45,0.57,0.55,0.01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.56,0.71,0.78,0.66,0.2,0.73,0.14,0.86,0.53,0.16,0.21,0.65,0.1,0.37,0.72,0.86,0.69,0.21,0.4,0.53,0.97,0.61,0.59,0.32,0.32,0.33,0.56,0.09,0.7,0.28,0.53,0.52,0.67,0.66,0.64,0.54,0.65,0.59,0.42,0.16,0.18,0.54
9d237ee1-8e00-45ae-813b-1e6fabfa9d05.Kinect,7/24/2018,0.65,0.1,1.01,0.55,0.0,0.27,1.02,0.01,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.63,0.28,0.09,0.35,0.37,0.18,0.58,0.19,0.82,0.18,0.21,0.73,0.1,0.18,0.17,0.19,0.28,0.22,0.19,0.47,0.64,0.79,0.71,0.89,0.32,0.31,0.55,0.97,0.48,0.88,0.47,0.44,0.69,0.66,0.99,0.82,0.91,0.58,0.75,0.44,0.47,0.42
3630be92-1a38-476a-b9f6-9465c76e5f05.Kinect,7/20/2018,0.07,0.0,0.68,1.16,1.43,1.49,1.26,1.01,0.0,0.01,1.04,0.0,0.0,0.01,0.01,0.07,0.88,0.9,0.96,0.78,0.4,0.95,0.57,0.81,0.16,0.44,0.75,0.8,0.6,0.42,0.59,0.86,0.44,0.58,1.0,0.43,0.7,0.84,0.94,0.3,0.31,0.98,0.65,0.75,0.73,1.0,0.44,0.75,0.97,0.99,0.97,0.98,0.94,0.84,0.87,0.88,0.96
06baa7a0-60ff-44ec-9313-633d969792e1.Kinect,5/10/2018,0.72,0.0,0.5,1.41,0.34,0.8,0.0,0.0,0.02,0.31,0.13,0.0,0.02,0.0,0.01,0.72,0.85,0.74,0.35,0.83,0.53,0.83,0.7,0.52,0.49,0.31,0.63,0.72,0.27,0.52,0.69,0.86,0.31,0.27,0.8,0.35,0.67,0.81,0.27,0.3,0.33,0.84,0.59,0.93,0.53,0.38,0.44,0.67,0.66,0.64,0.69,0.65,0.58,0.81,0.53,0.56,0.5
a1d57044-e608-4099-93e4-0f3def5c9eb7.Kinect,10/22/2018,0.79,0.01,1.45,1.47,0.08,0.01,0.01,0.0,0.0,0.01,0.13,0.02,0.0,0.01,0.0,0.79,0.55,0.34,0.98,0.44,0.35,0.14,0.5,0.52,0.5,0.21,0.61,0.71,0.18,0.35,0.51,0.54,0.21,0.19,0.82,0.63,0.45,0.35,0.66,0.3,0.31,0.55,0.79,0.46,0.4,0.46,0.79,0.67,0.66,0.66,0.54,0.96,0.65,0.64,0.83,0.82,0.3
35fce9e1-fffc-48b8-8867-6f76a8c0067e.Kinect,10/22/2018,0.83,0.1,1.43,1.5,0.0,0.02,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.84,0.53,0.2,0.97,0.52,0.39,0.18,0.58,0.54,0.2,0.4,0.92,0.45,0.35,0.4,0.55,0.53,0.38,0.35,0.67,0.66,0.37,0.34,0.8,0.54,0.32,0.54,0.55,0.62,0.45,0.45,0.88,0.67,0.66,0.64,0.54,0.79,0.82,0.91,0.46,0.76,0.33
9810a1e7-ff7a-4f79-ba47-f9cde38cb2c0.Kinect,8/21/2018,0.82,0.01,1.03,1.33,0.39,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.83,0.32,0.52,0.45,0.56,0.52,0.62,0.72,0.52,0.46,0.79,0.64,0.22,0.76,0.53,0.72,0.31,0.78,0.76,0.77,0.37,0.35,0.25,0.29,0.37,0.32,0.54,0.5,0.73,0.88,0.38,0.55,0.7,0.77,0.78,0.85,0.65,0.67,0.59,0.16,0.15,0.26
e7bdd98a-b715-45dc-a7a7-97078e25a07f.Kinect,8/20/2018,0.41,0.0,1.07,0.16,0.01,0.41,0.02,0.01,0.01,0.0,0.01,0.03,1.5,0.01,0.35,0.4,0.28,0.16,0.35,0.29,0.92,0.67,0.92,0.52,0.53,0.97,0.65,0.88,0.97,0.91,0.91,0.29,0.96,0.94,0.59,0.54,0.34,0.42,0.37,0.9,0.94,0.54,0.5,0.46,0.86,0.39,0.59,0.67,0.8,0.77,0.88,0.65,0.58,0.89,0.69,0.69,0.82
1a0f74ae-e507-43fc-8920-467aee7daf3b.Kinect,7/18/2018,0.6,0.0,0.0,0.0,1.11,1.08,0.0,0.0,0.0,0.0,0.01,1.05,1.48,0.0,0.0,0.6,0.56,0.36,0.35,0.55,0.43,0.35,0.51,0.53,0.61,0.83,0.65,0.8,0.88,0.43,0.51,0.55,0.85,0.85,0.86,0.17,0.63,0.25,0.29,0.73,0.85,0.87,0.75,0.63,0.58,0.44,0.46,0.68,0.68,0.65,0.53,0.67,0.58,0.55,0.58,0.32,0.23
aa15f210-b8e0-4be0-a2c8-7385046d0615.Kinect,9/26/2018,0.33,0.0,1.08,1.02,0.01,0.01,0.0,0.0,0.01,0.01,0.0,1.05,0.01,0.82,0.51,0.36,0.53,0.29,0.65,0.61,0.21,0.27,0.36,0.52,0.52,0.3,0.63,0.6,0.23,0.19,0.37,0.53,0.29,0.24,0.47,0.21,0.35,0.26,0.66,0.54,0.57,0.54,0.97,0.47,0.92,0.4,0.92,0.89,0.67,0.64,0.54,0.65,0.58,0.31,0.87,0.62,0.2
59b1e6e9-6132-4cdd-96c4-cb8291e1d2f4.Kinect,7/23/2018,0.69,1.02,1.36,1.43,0.62,0.53,0.0,0.0,0.01,0.01,0.01,0.02,0.01,0.0,0.0,0.69,0.28,0.28,0.84,0.76,0.77,0.52,0.83,0.51,0.9,0.87,0.64,0.53,0.84,0.75,0.82,0.28,0.86,0.84,0.47,0.84,0.51,0.26,0.3,0.82,0.8,0.84,0.76,0.85,0.69,0.43,0.44,0.74,0.84,0.64,0.56,0.84,0.9,0.31,0.78,0.82,0.69
b2022da4-3fec-4003-a0e1-8a2be748447f.Kinect,6/13/2018,0.49,0.15,1.29,1.17,0.01,0.15,0.01,0.0,0.01,0.01,0.02,1.5,1.18,0.08,0.02,0.51,0.68,0.1,0.96,0.78,0.72,0.32,0.43,0.54,0.92,0.87,0.63,0.63,0.72,0.72,0.43,0.68,0.86,0.73,0.48,0.68,0.43,0.25,0.69,0.84,0.86,0.9,0.92,0.46,0.67,0.38,0.44,0.67,0.74,0.64,0.55,0.65,0.58,0.62,0.85,0.65,0.56
74cd7222-7ab9-423e-9177-5ae89bda1dfb.Kinect,8/30/2018,0.41,0.0,1.08,0.12,0.0,0.44,0.01,0.01,0.0,0.0,0.0,0.02,1.49,0.0,0.34,0.42,0.29,0.15,0.35,0.32,0.96,0.68,0.9,0.52,0.54,0.93,0.62,0.85,0.96,0.93,0.91,0.28,0.94,0.98,0.57,0.49,0.36,0.47,0.38,0.91,0.93,0.55,0.7,0.46,0.81,0.38,0.71,0.67,0.9,0.7,0.77,0.67,0.59,0.92,0.69,0.71,0.84
3047dd40-0fb8-452b-b77c-fb651bc1ded3.Kinect,9/4/2018,0.76,0.02,1.21,1.13,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.61,0.01,0.0,0.01,0.76,0.76,0.35,0.58,0.19,0.39,0.15,0.36,0.54,0.66,0.67,0.72,0.6,0.67,0.39,0.36,0.76,0.66,0.67,0.47,0.2,0.39,0.28,0.28,0.3,0.31,0.55,0.1,0.46,0.29,0.54,0.45,0.68,0.66,0.64,0.53,0.65,0.58,0.32,0.16,0.15,0.06
a04dc0df-743e-47fc-a6fd-a9828c264185.Kinect,7/10/2018,0.71,1.37,1.0,1.05,0.33,0.02,0.01,0.06,0.0,0.05,0.02,0.01,0.02,0.0,0.0,0.69,0.28,0.26,0.59,0.74,0.65,0.25,0.69,0.87,0.62,0.25,0.61,0.31,0.78,0.68,0.69,0.28,0.27,0.77,0.49,0.95,0.35,0.31,0.47,0.4,0.76,0.88,0.29,0.8,0.66,0.57,0.49,0.67,0.79,0.64,0.55,0.89,0.86,0.31,0.23,0.31,0.45
6c4b2640-f76c-4613-bced-071382463af4.Kinect,7/20/2018,0.66,0.21,1.45,1.5,0.0,0.0,0.0,0.03,0.0,0.0,0.84,0.01,0.0,0.01,0.0,0.64,0.28,0.09,0.72,0.21,0.53,0.18,0.63,0.51,0.38,0.62,0.65,0.53,0.52,0.5,0.6,0.28,0.6,0.54,0.49,0.53,0.53,0.61,0.49,0.37,0.31,0.95,0.29,0.89,0.75,0.94,0.74,0.75,0.98,1.0,1.0,1.0,0.99,0.95,0.6,0.55,0.94
4e57b131-1c60-498d-a438-548c59268ce5.Kinect,9/11/2018,0.15,0.98,1.3,1.29,0.09,1.02,1.49,0.0,0.02,0.0,1.08,0.0,0.0,0.0,0.0,0.16,0.96,1.0,0.48,0.53,0.24,0.41,0.46,0.77,0.92,0.75,0.92,0.98,0.74,0.25,0.44,0.94,0.74,0.72,0.78,0.78,0.98,0.96,1.0,0.45,0.4,0.89,0.95,0.92,0.93,0.78,0.91,0.85,0.66,0.64,0.56,0.65,0.72,0.33,0.68,0.66,0.8
1e8368b4-f96e-4996-a50a-b9caf2e1aa65.Kinect,7/11/2018,0.62,0.0,1.49,1.5,0.13,0.38,0.01,0.0,0.01,0.0,0.0,0.0,1.02,0.0,0.0,0.61,0.81,0.65,0.35,0.45,0.46,0.46,0.54,0.58,0.59,0.51,0.82,0.3,0.55,0.47,0.53,0.81,0.5,0.54,0.79,0.36,0.84,0.79,0.58,0.31,0.72,0.69,0.29,0.63,0.76,0.38,0.8,0.67,0.66,0.64,0.56,0.7,0.71,1.0,0.29,0.3,0.4
57adf583-4f80-4b07-936e-8214091e901d.Kinect,9/26/2018,0.61,0.0,1.08,0.97,0.0,0.2,1.27,0.01,0.02,0.0,0.06,0.03,0.0,0.01,0.0,0.58,0.75,0.94,0.66,0.91,0.48,0.95,0.45,0.99,0.72,0.63,0.92,0.14,0.58,0.48,0.44,0.73,0.63,0.6,0.48,0.4,0.9,0.86,0.96,0.3,0.33,0.55,0.16,0.46,0.28,0.76,0.93,0.95,0.66,0.64,0.55,0.65,0.59,0.32,0.86,0.89,0.7
11bbfa59-abaa-4845-a45a-e814536b427c.Kinect,7/11/2018,0.56,1.04,1.38,1.38,0.64,0.54,0.0,0.0,0.43,0.25,0.02,0.0,0.0,0.0,0.02,0.56,0.69,0.22,0.8,0.39,0.53,0.44,0.55,0.52,0.9,0.23,0.63,0.11,0.66,0.52,0.57,0.7,0.22,0.66,0.72,0.86,0.69,0.69,0.28,0.49,0.74,0.55,0.14,0.65,0.31,0.73,0.44,0.71,0.66,0.65,0.57,0.65,0.92,0.34,0.56,0.55,0.36
63f950c0-5cf2-480d-afc6-ab0de2835f31.Kinect,8/23/2018,0.8,0.15,1.42,1.5,0.17,0.17,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.01,0.79,0.91,0.91,0.65,0.38,0.23,0.15,0.26,0.5,0.41,0.4,0.64,0.73,0.41,0.23,0.25,0.92,0.4,0.42,0.48,0.67,0.92,0.93,0.5,0.31,0.33,0.56,0.11,0.46,0.29,0.39,0.44,0.67,0.67,0.64,0.55,0.65,0.58,0.77,0.24,0.29,0.32
b6bd7742-4b84-423a-83c7-882154100738.Kinect,9/26/2018,0.66,0.0,1.09,1.05,0.0,0.01,0.0,0.14,0.0,0.0,0.0,1.02,0.81,0.0,0.01,0.66,0.33,0.44,0.38,0.59,0.42,0.5,0.29,0.92,0.96,0.74,0.96,0.99,0.76,0.41,0.3,0.32,0.75,0.76,0.47,0.52,0.45,0.26,0.55,0.71,0.49,0.68,0.99,0.49,0.98,0.87,0.51,0.95,1.0,1.0,0.91,1.0,1.0,0.31,0.73,0.73,0.96
eaed31c4-d6c6-41c8-837a-00d19479843d.Kinect,9/11/2018,0.19,1.42,0.73,0.08,0.67,0.97,1.39,0.03,1.17,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.94,0.91,0.58,0.43,0.16,0.8,0.19,0.86,0.19,0.21,0.86,0.33,0.18,0.16,0.2,0.95,0.21,0.18,0.47,0.88,0.74,0.82,0.98,0.67,0.6,0.56,0.09,0.71,0.28,0.76,0.94,0.89,0.66,0.88,0.75,0.65,0.59,0.31,0.63,0.74,0.58
0bce2bb0-d3fd-4bfe-a4f2-7d319c8487b5.Kinect,8/27/2018,0.75,0.11,1.5,1.5,0.0,0.06,0.01,0.06,0.01,0.0,0.28,0.09,0.0,0.0,0.0,0.76,0.78,0.47,0.51,0.72,0.18,0.28,0.19,0.51,0.25,0.21,0.63,0.73,0.18,0.16,0.21,0.79,0.21,0.18,0.48,0.67,0.98,0.99,0.3,0.3,0.31,0.55,0.32,0.46,0.29,0.6,0.96,0.94,0.66,0.64,0.54,0.66,0.59,0.54,0.21,0.25,0.41
48276382-2bcc-43d6-b800-84fd08cfa523.Kinect,6/8/2018,0.59,1.13,0.0,0.04,0.0,0.1,0.01,1.38,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.59,0.76,0.59,0.96,0.63,0.16,0.56,0.2,0.91,0.16,0.48,0.94,0.27,0.57,0.16,0.19,0.73,0.5,0.56,0.79,0.94,0.36,0.25,0.29,0.32,0.33,0.55,0.09,0.48,0.28,0.97,0.44,0.67,0.66,0.65,0.8,0.65,0.58,0.33,0.53,0.54,0.46
e983dc5f-ae56-43d2-81c7-ed333bf43bc3.Kinect,8/14/2018,0.09,0.01,1.49,1.44,0.01,0.07,0.0,0.0,0.01,0.01,0.0,0.0,1.5,1.15,1.07,0.07,0.58,0.76,0.78,0.99,1.0,0.98,0.99,0.54,0.54,0.81,0.62,0.72,0.87,1.0,1.0,0.59,0.8,0.86,0.47,0.18,0.34,0.25,0.28,0.99,0.95,0.55,0.93,0.93,0.79,0.38,0.47,0.67,0.76,0.65,0.55,0.79,0.69,0.43,0.86,0.83,0.99
86af1eb6-3ddc-41be-9a67-3dfac7dcffff.Kinect,9/11/2018,0.27,0.14,1.26,1.33,0.05,0.87,1.49,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.26,0.89,0.81,0.64,0.93,0.85,0.96,0.74,1.0,0.89,0.42,0.95,0.6,0.43,0.84,0.76,0.9,0.43,0.43,0.83,0.67,0.98,0.93,1.0,0.31,0.34,0.69,0.48,0.46,0.36,0.75,0.47,0.81,0.66,0.76,0.62,0.65,0.58,0.71,0.85,0.86,0.94
2febe734-a38d-456a-a052-89c25ca6a856.Kinect,7/31/2018,0.53,0.0,0.68,0.0,0.62,1.07,1.08,0.0,0.2,0.01,0.14,0.01,0.0,0.0,0.0,0.53,0.72,0.3,0.46,0.7,0.17,0.8,0.19,0.51,0.16,0.57,0.86,0.11,0.48,0.16,0.2,0.7,0.59,0.45,0.69,0.31,0.72,0.39,0.86,0.32,0.31,0.54,0.6,0.63,0.28,0.91,0.81,0.8,0.86,0.73,0.61,0.79,0.79,0.65,0.15,0.16,0.25
e774eeb3-d02d-49b6-a424-d84aca4d3c0f.Kinect,10/19/2018,0.53,0.0,1.16,1.27,0.01,0.08,0.0,0.0,0.01,0.0,0.02,1.2,0.0,0.17,0.02,0.56,0.35,0.1,0.82,0.7,0.16,0.14,0.21,0.52,0.62,0.49,0.63,0.22,0.49,0.16,0.19,0.36,0.49,0.49,0.53,0.18,0.34,0.32,0.65,0.69,0.65,0.63,0.53,0.66,0.38,0.38,0.46,0.68,0.67,0.64,0.79,0.78,0.76,0.75,0.41,0.4,0.05
c9751b1a-b563-4d3d-9d5e-df6ced7d8eb2.Kinect,6/20/2018,0.59,1.28,0.82,1.25,0.54,0.06,0.0,0.01,0.01,0.0,0.54,0.0,0.01,0.0,0.0,0.58,0.28,0.18,0.6,0.92,0.72,0.16,0.71,0.53,0.17,0.21,0.64,0.59,0.18,0.72,0.71,0.29,0.22,0.18,0.9,0.89,0.35,0.36,0.27,0.29,0.3,0.53,0.1,0.58,0.73,0.72,0.69,0.8,0.67,0.85,0.79,0.65,0.58,0.5,0.72,0.74,0.58
0003cdcc-86ed-494a-a3b5-90d09e96e06b.Kinect,8/23/2018,0.33,0.01,0.01,0.04,0.83,1.5,0.01,0.01,0.0,0.0,0.01,1.31,0.01,0.66,0.05,0.33,0.55,0.82,0.35,0.39,0.3,0.94,0.28,0.52,0.45,0.21,0.84,0.45,0.18,0.29,0.28,0.54,0.21,0.18,0.78,0.21,0.44,0.3,0.43,0.73,0.61,0.82,0.86,0.47,0.66,0.73,0.6,0.84,0.66,0.64,0.58,0.66,0.59,0.57,0.82,0.82,0.22
