ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
bff30b7f-0d95-4530-b23d-f30f21d4b27a.Kinect,6/26/2018,0.44,0.02,1.49,1.37,1.06,0.04,0.08,0.0,0.01,0.02,1.36,0.0,0.0,0.0,0.0,0.42,0.53,0.45,0.47,0.87,0.61,0.3,0.19,0.91,0.81,0.8,0.7,0.7,0.76,0.61,0.19,0.55,0.8,0.74,0.97,0.22,0.93,0.9,0.71,0.48,0.49,0.8,0.95,0.46,0.29,0.5,0.45,0.67,0.67,0.65,0.56,0.65,0.67,0.32,0.99,0.98,0.62
7bfe4522-81e5-4aa5-a88d-99bb23963c79.Kinect,5/10/2018,0.8,0.0,1.11,0.9,0.0,0.13,0.02,0.08,0.0,0.0,0.27,0.06,0.0,0.0,0.0,0.8,0.3,0.24,0.35,0.2,0.17,0.19,0.21,0.62,0.5,0.77,0.7,0.1,0.62,0.17,0.19,0.28,0.77,0.61,0.71,0.47,0.52,0.33,0.46,0.32,0.38,0.56,0.19,0.46,0.48,0.38,0.45,0.89,0.66,0.64,0.56,0.65,0.59,0.31,0.78,0.56,0.01
b05fcbf5-2cbe-49b9-a152-820ae88549e2.Kinect,6/1/2018,0.37,1.5,0.17,0.0,1.12,1.3,0.0,1.5,0.0,0.0,0.15,0.01,0.01,0.0,0.0,0.38,0.66,0.9,0.97,0.83,0.65,0.96,0.27,0.91,0.27,0.21,0.63,0.42,0.18,0.65,0.29,0.65,0.21,0.19,0.96,0.99,0.5,0.54,0.29,0.59,0.66,0.82,0.53,0.93,0.39,1.0,0.95,1.0,0.72,0.98,0.93,0.74,0.64,0.59,0.38,0.48,0.97
81121f55-bdd2-458f-bcf8-513cd3ead2e7.Kinect,8/13/2018,0.4,0.01,0.23,0.19,0.01,1.21,0.84,1.5,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.4,0.39,0.56,0.71,0.34,0.24,0.56,0.28,0.91,0.42,0.36,0.62,0.55,0.55,0.26,0.29,0.36,0.36,0.55,0.99,0.17,0.51,0.59,0.84,0.42,0.39,0.72,0.78,0.46,0.89,1.0,0.44,0.79,0.66,0.93,0.84,0.85,0.58,0.53,0.73,0.51,0.5
c32e82c3-835f-4221-a668-c4e61ceab874.Kinect,10/12/2018,0.82,0.32,1.5,1.49,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.04,0.0,0.01,0.82,0.9,0.65,0.8,0.49,0.16,0.4,0.49,0.62,0.81,0.61,0.77,0.41,0.61,0.17,0.5,0.88,0.6,0.61,0.69,0.76,0.96,0.93,0.58,0.3,0.33,0.55,0.24,0.65,0.53,0.82,0.93,0.68,0.66,0.69,0.55,0.65,0.84,0.31,0.17,0.31,0.43
6a739e80-8595-428f-a969-cabc2c08a3da.Kinect,5/10/2018,0.7,0.0,0.88,0.16,0.0,0.0,0.78,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.71,0.89,0.94,0.63,0.21,0.16,0.18,0.19,0.95,0.25,0.36,0.63,0.93,0.35,0.18,0.2,0.93,0.36,0.34,0.47,0.34,0.76,0.72,0.83,0.42,0.46,0.55,0.79,0.57,0.53,0.38,0.52,0.68,0.66,0.8,0.81,0.7,0.58,0.36,0.44,0.4,0.31
d879f2a7-54e1-4d62-994d-5cb71c1c3601.Kinect,7/26/2018,0.65,0.04,0.76,0.99,0.01,0.21,1.07,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.66,0.53,0.68,0.35,0.41,0.25,0.83,0.52,0.81,0.16,0.74,0.63,0.27,0.59,0.24,0.51,0.52,0.74,0.62,0.69,0.68,0.67,0.68,0.91,0.94,0.76,0.54,0.11,0.82,0.3,0.62,0.45,0.7,0.66,0.64,0.55,0.65,0.81,0.55,0.91,0.91,0.31
21fb47d9-9e1c-4a29-bf24-cc4b7cdfd708.Kinect,8/20/2018,0.97,0.01,0.08,0.06,0.01,0.16,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.02,0.0,0.98,0.28,0.64,0.52,0.19,0.17,0.14,0.19,0.52,0.16,0.22,0.63,0.1,0.18,0.17,0.19,0.28,0.22,0.18,0.47,0.34,0.36,0.25,0.29,0.31,0.33,0.53,0.2,0.47,0.28,0.38,0.44,0.67,0.66,0.64,0.54,0.65,0.58,0.31,0.35,0.2,0.0
63728795-88f9-4ef4-9ac5-e0c61611a07f.Kinect,10/22/2018,0.78,0.21,1.48,1.5,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.15,0.0,0.0,0.0,0.79,0.42,0.22,0.92,0.42,0.44,0.57,0.67,0.53,0.62,0.73,0.8,0.92,0.58,0.46,0.67,0.39,0.73,0.6,0.86,0.65,0.45,0.37,0.75,0.82,0.75,0.55,0.94,0.73,0.64,0.48,0.61,0.68,0.66,0.7,0.83,0.88,0.84,0.62,0.89,0.87,0.52
03c04b01-b868-4877-9f89-c4bc2fcc7514.Kinect,7/20/2018,0.87,0.02,1.2,1.29,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.85,0.28,0.49,0.53,0.79,0.82,0.28,0.69,0.52,0.17,0.23,0.65,0.15,0.19,0.84,0.7,0.29,0.23,0.18,0.49,0.2,0.35,0.26,0.29,0.31,0.33,0.55,0.09,0.46,0.36,0.38,0.44,0.78,0.66,0.64,0.57,0.65,0.58,0.32,0.96,0.99,0.49
5baeea5f-83ba-40a9-a673-4d7b9fbd8967.Kinect,9/26/2018,0.85,0.01,1.5,1.49,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.86,0.67,0.35,0.7,0.73,0.55,0.75,0.52,0.85,0.32,0.64,0.21,0.29,0.74,0.72,0.84,0.32,0.28,0.48,0.28,0.96,0.91,0.28,0.31,0.32,0.94,0.29,0.94,0.56,0.56,0.89,0.67,0.66,0.67,0.55,0.65,0.58,0.72,0.64,0.62,0.64
7c0f9921-dec7-4fa9-a2f9-79405577d7a7.Kinect,7/9/2018,0.46,1.18,1.06,0.61,0.63,0.72,1.12,0.0,0.02,0.05,0.01,0.0,0.0,0.0,0.0,0.46,0.79,0.93,0.6,0.92,0.25,0.86,0.22,0.92,0.26,0.28,0.64,0.44,0.24,0.25,0.22,0.81,0.3,0.24,0.47,0.97,0.8,0.85,0.91,0.78,0.8,0.56,0.22,0.47,0.28,0.59,0.96,0.97,0.66,0.82,0.76,0.65,0.58,0.31,0.58,0.54,0.66
44acac0f-b63a-4447-8462-ad51d68954ea.Kinect,10/8/2018,0.98,0.01,0.07,0.01,0.0,0.19,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.97,0.34,0.11,0.35,0.21,0.26,0.14,0.21,0.51,0.16,0.21,0.66,0.1,0.18,0.27,0.19,0.35,0.21,0.18,0.47,0.17,0.35,0.26,0.3,0.3,0.32,0.55,0.09,0.46,0.3,0.38,0.44,0.67,0.67,0.64,0.56,0.65,0.58,0.31,0.15,0.16,0.0
bb56cf17-42e6-4cc0-b196-f03b746ed1a3.Kinect,6/8/2018,0.54,0.0,1.28,1.19,0.0,0.0,0.0,0.27,0.0,0.02,1.36,0.0,0.0,0.0,0.02,0.53,0.73,0.43,0.35,0.2,0.18,0.14,0.19,0.51,0.4,0.28,0.65,0.67,0.2,0.2,0.19,0.71,0.26,0.2,0.62,0.16,0.79,0.69,0.52,0.3,0.32,0.54,0.88,0.52,0.7,0.86,0.44,0.68,0.66,0.94,0.97,0.96,0.58,0.83,0.6,0.62,0.55
2c7569c9-6bc3-4d05-8f04-9a153407cde2.Kinect,8/29/2018,0.74,0.01,1.5,1.5,0.0,0.0,0.02,0.01,0.0,0.02,0.51,0.0,0.0,0.02,0.0,0.75,0.57,0.88,0.38,0.7,0.35,0.84,0.19,0.83,0.4,0.31,0.79,0.23,0.31,0.34,0.21,0.56,0.3,0.33,0.47,0.53,0.98,0.99,0.28,0.28,0.32,0.62,0.27,0.46,0.37,0.38,0.93,0.98,0.66,0.65,0.54,0.65,0.58,0.73,0.19,0.2,0.52
f2ccfba1-53f8-4e8e-85f7-7e2c7efa623d.Kinect,6/5/2018,0.54,0.0,1.43,1.49,0.0,0.01,1.04,0.0,0.0,0.01,0.5,0.0,0.01,0.0,0.02,0.55,0.86,0.85,0.35,0.65,0.21,0.56,0.28,0.82,0.8,0.55,0.64,0.47,0.61,0.21,0.27,0.85,0.54,0.63,0.48,0.24,0.88,0.9,0.88,0.31,0.31,0.79,0.33,0.46,0.28,0.38,0.72,0.67,0.66,0.64,0.55,0.65,0.58,0.31,0.3,0.28,0.21
edeb72dc-a251-4f5e-9c80-dfc417f4ef97.Kinect,7/26/2018,0.18,0.5,1.4,1.12,1.15,1.5,0.78,0.01,1.44,0.0,0.2,0.02,0.0,0.0,0.0,0.16,0.69,0.62,0.64,0.77,0.43,0.9,0.32,0.94,0.16,0.55,0.97,0.24,0.44,0.48,0.3,0.69,0.57,0.44,0.85,0.57,0.83,0.7,0.77,0.33,0.42,0.73,0.79,0.65,0.92,0.91,0.6,0.67,0.82,0.9,0.84,0.65,0.58,1.0,0.91,0.93,0.76
2283415b-e4c3-477c-a31c-4ebe6de4ab8a.Kinect,7/12/2018,0.38,0.83,1.5,1.5,1.07,1.11,0.01,0.0,1.37,0.02,0.01,0.02,0.01,0.01,0.01,0.36,0.36,0.56,0.46,0.39,0.88,0.98,0.89,0.53,0.83,0.61,0.84,0.26,0.5,0.86,0.89,0.35,0.64,0.5,0.64,0.82,0.73,0.78,0.43,0.91,0.57,0.85,0.36,0.76,0.71,0.99,0.52,0.78,0.66,0.66,0.55,0.65,0.98,0.65,0.31,0.37,0.89
1f79729d-62e6-4ee3-be27-ecfc070817e7.Kinect,8/15/2018,0.42,0.0,1.09,0.13,0.0,0.4,0.03,0.0,0.01,0.02,0.01,0.02,1.5,0.03,0.31,0.43,0.28,0.18,0.35,0.36,0.96,0.64,0.95,0.52,0.34,0.96,0.63,0.88,0.98,0.96,0.96,0.28,0.97,1.0,0.53,0.45,0.34,0.53,0.45,0.95,0.9,0.55,0.91,0.46,0.7,0.38,0.85,0.68,0.97,0.66,0.56,0.77,0.79,0.95,0.64,0.66,0.92
5e1a28a0-acfe-4733-8cca-96497f531e00.Kinect,8/25/2018,0.42,0.0,1.08,0.14,0.0,0.41,0.02,0.0,0.01,0.0,0.0,0.03,1.5,0.01,0.35,0.42,0.29,0.11,0.35,0.31,0.93,0.68,0.95,0.52,0.57,0.94,0.63,0.86,0.97,0.93,0.94,0.28,0.93,0.97,0.58,0.49,0.34,0.46,0.38,0.92,0.9,0.54,0.71,0.46,0.81,0.38,0.74,0.68,0.91,0.66,0.75,0.65,0.62,0.92,0.68,0.73,0.83
efb32c0c-ffc2-48ed-a2e6-9ca83da3a5ac.Kinect,9/27/2018,0.58,0.13,1.5,1.49,0.02,0.04,1.17,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.58,0.45,0.37,0.36,0.89,0.42,0.89,0.2,0.66,0.16,0.21,0.63,0.19,0.18,0.4,0.19,0.47,0.21,0.18,0.48,0.61,0.98,0.98,0.95,0.3,0.33,0.54,0.92,0.48,0.68,0.85,0.99,1.0,0.66,0.66,0.85,0.88,0.6,0.31,0.15,0.17,0.79
170e7964-a856-41cd-891a-4624460e9990.Kinect,6/19/2018,0.77,0.63,1.35,1.47,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.78,0.97,0.51,0.85,0.23,0.72,0.14,0.74,0.51,0.16,0.22,0.63,0.1,0.19,0.73,0.76,0.98,0.22,0.18,0.47,0.8,0.47,0.59,0.49,0.32,0.44,0.53,0.42,0.69,0.29,0.38,0.44,0.67,0.66,0.65,0.56,0.65,0.69,0.61,0.35,0.41,0.54
c17e6fae-df49-4fb4-b0d4-8ded5b4199df.Kinect,7/20/2018,0.74,0.01,0.09,0.13,1.5,1.47,0.01,0.26,0.0,0.01,0.17,0.0,0.0,0.0,0.0,0.76,0.73,0.36,0.35,0.94,0.62,0.83,0.37,0.92,0.53,0.59,0.63,0.54,0.58,0.63,0.36,0.75,0.6,0.61,0.89,0.24,0.38,0.25,0.28,0.47,0.32,0.54,0.53,0.46,0.29,0.6,0.65,0.69,0.66,0.64,0.59,0.65,0.58,0.65,0.27,0.28,0.34
74718db6-369a-4da9-897e-9ba09ac5932c.Kinect,7/12/2018,0.6,0.71,1.39,1.46,1.25,1.28,0.0,0.0,0.0,0.05,0.24,0.01,0.0,0.0,0.0,0.61,0.65,0.69,0.65,0.84,0.68,0.85,0.51,0.72,0.76,0.99,0.66,0.5,0.76,0.67,0.51,0.66,0.98,0.77,0.63,0.77,0.81,0.84,0.58,0.84,0.72,0.55,0.73,0.85,0.77,0.5,0.45,0.75,0.74,0.68,0.55,0.65,0.98,0.63,0.22,0.33,0.65
0ea1a829-d04d-40bd-b588-ad3c39717326.Kinect,7/18/2018,0.64,0.03,0.0,0.0,0.67,1.28,0.0,1.04,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.62,0.74,0.35,0.36,0.7,0.28,0.3,0.34,0.61,0.78,0.51,0.63,0.67,0.5,0.29,0.34,0.74,0.51,0.51,0.9,0.49,0.37,0.35,0.46,0.45,0.57,0.66,0.59,0.61,0.43,0.67,0.72,0.69,0.98,0.64,0.56,0.66,0.58,0.99,0.53,0.56,0.37
7b31d736-2442-49ab-8180-71879a76a472.Kinect,9/11/2018,0.71,0.01,0.0,0.27,0.06,0.24,1.19,0.0,0.0,0.02,0.01,0.01,0.03,0.0,0.01,0.71,0.81,0.73,0.36,0.47,0.22,0.48,0.41,0.52,0.16,0.68,0.63,0.72,0.74,0.24,0.41,0.84,0.7,0.73,0.47,0.16,0.63,0.7,0.92,0.48,0.53,0.8,0.8,0.46,0.28,0.86,0.46,0.68,0.79,0.86,0.87,0.65,0.58,0.8,0.56,0.51,0.36
37726344-3cf0-4d7f-a340-ae88fea4f91c.Kinect,10/8/2018,0.73,1.07,1.46,1.42,0.01,0.05,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.74,0.89,0.73,0.84,0.87,0.83,0.46,0.81,0.51,0.16,0.21,0.64,0.1,0.29,0.82,0.84,0.89,0.21,0.28,0.47,0.89,0.41,0.31,0.29,0.36,0.32,0.54,0.37,0.47,0.29,0.51,0.59,0.68,0.67,0.65,0.56,0.65,0.58,0.4,0.95,0.97,0.71
0d2025ba-6c03-443d-8f94-bb20d8f04814.Kinect,8/23/2018,0.62,0.0,1.34,1.26,0.01,0.05,0.0,0.01,0.01,0.0,0.01,1.16,0.0,0.0,0.0,0.63,0.28,0.1,0.35,0.6,0.66,0.56,0.58,0.52,0.6,0.44,0.65,0.71,0.31,0.69,0.6,0.28,0.41,0.3,0.47,0.26,0.54,0.53,0.28,0.65,0.8,0.53,0.71,0.78,0.71,0.38,0.45,0.67,0.67,0.67,0.55,0.66,0.58,0.32,0.47,0.61,0.29
0a30f46a-7a24-44eb-950c-dfe646f0b11a.Kinect,6/11/2018,0.01,0.0,1.36,1.5,0.0,1.37,0.01,0.66,0.0,0.01,0.0,0.0,1.5,0.28,0.69,0.01,0.67,0.47,0.35,0.37,0.5,0.99,0.81,0.59,0.82,0.75,0.83,0.66,0.71,0.49,0.81,0.69,0.74,0.72,1.0,0.16,0.54,0.38,0.53,0.81,0.82,0.56,0.97,0.6,0.41,0.74,0.61,0.73,0.96,0.84,0.56,0.91,0.8,0.7,0.71,0.74,0.75
b05fcbf5-2cbe-49b9-a152-820ae88549e2.Kinect,6/1/2018,0.38,1.5,0.13,0.0,1.11,1.28,0.01,1.5,0.0,0.0,0.16,0.0,0.0,0.0,0.01,0.38,0.67,0.92,0.98,0.86,0.64,0.97,0.29,0.9,0.26,0.23,0.64,0.43,0.18,0.64,0.28,0.66,0.23,0.18,0.94,0.99,0.49,0.55,0.3,0.58,0.66,0.82,0.52,0.93,0.41,0.99,0.92,0.98,0.71,0.99,0.93,0.74,0.65,0.6,0.36,0.45,0.96
823c6f29-e7e8-4d27-9895-7101e3e45766.Kinect,7/24/2018,0.75,0.01,0.26,0.03,0.0,0.02,0.5,0.01,0.21,0.35,0.0,0.0,0.0,0.01,0.0,0.75,0.28,0.2,0.57,0.56,0.22,0.15,0.23,0.69,0.19,0.32,0.64,0.38,0.18,0.22,0.25,0.28,0.32,0.18,0.47,0.4,0.69,0.52,0.82,0.31,0.32,0.55,0.15,0.46,0.28,0.78,0.44,0.76,0.67,0.65,0.75,0.65,0.58,0.31,0.15,0.15,0.05
67c859c0-f91c-4a2e-acb3-86921cd4ec37.Kinect,8/5/2018,0.51,1.29,1.49,1.5,0.0,0.44,0.27,0.0,0.0,0.11,0.43,0.0,0.0,0.0,0.01,0.53,0.29,0.35,0.88,0.84,0.62,0.89,0.71,0.56,0.44,0.21,0.77,0.24,0.18,0.62,0.69,0.28,0.22,0.18,0.89,0.93,1.0,1.0,0.76,0.38,0.34,0.93,0.7,0.86,0.72,0.85,0.64,0.98,0.86,0.91,0.8,0.85,0.58,0.85,0.87,0.89,0.97
4b86f525-58d4-4b15-a34b-558b440e629e.Kinect,9/4/2018,0.57,0.0,1.21,1.29,0.01,0.0,0.0,1.13,0.02,0.0,0.34,0.25,0.0,0.0,0.0,0.57,0.44,0.28,0.68,0.25,0.29,0.14,0.39,0.79,0.75,0.76,0.64,0.94,0.77,0.3,0.39,0.44,0.76,0.78,0.48,0.37,0.34,0.25,0.54,0.67,0.69,0.66,0.61,0.46,0.28,0.89,0.44,0.67,0.66,0.64,0.55,0.71,0.86,0.31,0.22,0.3,0.24
d52c0a3e-e4b7-4620-8f8b-0f0a3b3f7cc8.Kinect,7/29/2018,0.82,0.02,0.33,0.91,1.01,0.93,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.8,0.86,0.43,0.35,0.19,0.35,0.59,0.31,0.52,0.72,0.9,0.63,0.24,0.84,0.34,0.32,0.85,0.89,0.85,0.52,0.45,0.34,0.25,0.69,0.34,0.34,0.58,0.4,0.85,0.79,0.38,0.52,0.67,0.66,0.66,0.55,0.66,0.58,0.66,0.17,0.15,0.11
8ae8a987-94a3-42fe-9bbb-cb128d5ead18.Kinect,7/20/2018,0.8,0.44,1.3,1.41,0.3,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.79,0.3,0.67,0.62,0.83,0.85,0.52,0.79,0.51,0.42,0.22,0.62,0.1,0.2,0.85,0.78,0.28,0.23,0.18,0.47,0.78,0.35,0.54,0.27,0.32,0.32,0.52,0.13,0.78,0.28,0.38,0.44,0.88,0.66,0.66,0.54,0.65,0.58,0.67,0.71,0.74,0.57
21fb47d9-9e1c-4a29-bf24-cc4b7cdfd708.Kinect,8/20/2018,0.99,0.01,0.07,0.08,0.0,0.19,0.02,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.0,0.96,0.28,0.62,0.51,0.19,0.16,0.14,0.2,0.51,0.16,0.21,0.63,0.1,0.18,0.17,0.19,0.28,0.22,0.18,0.47,0.36,0.34,0.25,0.28,0.31,0.33,0.55,0.19,0.47,0.28,0.38,0.45,0.68,0.66,0.65,0.55,0.65,0.58,0.32,0.37,0.21,0.0
b05fcbf5-2cbe-49b9-a152-820ae88549e2.Kinect,6/1/2018,0.35,1.49,0.16,0.0,1.12,1.27,0.0,1.49,0.02,0.02,0.14,0.0,0.0,0.01,0.02,0.37,0.65,0.88,0.99,0.86,0.63,0.98,0.28,0.92,0.26,0.21,0.64,0.43,0.18,0.62,0.28,0.64,0.21,0.18,0.92,0.98,0.48,0.55,0.3,0.58,0.64,0.83,0.5,0.93,0.4,1.0,0.94,0.98,0.71,1.0,0.95,0.73,0.64,0.6,0.37,0.46,0.97
9d237ee1-8e00-45ae-813b-1e6fabfa9d05.Kinect,7/24/2018,0.66,0.1,1.01,0.55,0.01,0.28,1.01,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.64,0.28,0.09,0.35,0.37,0.18,0.6,0.19,0.82,0.2,0.21,0.73,0.11,0.18,0.16,0.19,0.3,0.21,0.18,0.47,0.63,0.8,0.71,0.91,0.3,0.32,0.55,0.95,0.47,0.87,0.45,0.44,0.69,0.66,0.99,0.81,0.9,0.58,0.77,0.44,0.47,0.43
e7971103-8678-449e-811e-0b07eb3a490c.Kinect,7/20/2018,0.56,0.01,0.86,1.17,0.45,1.26,0.0,0.11,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.56,0.49,0.6,0.4,0.85,0.36,0.87,0.33,0.55,0.51,0.51,0.7,0.53,0.75,0.38,0.33,0.48,0.51,0.74,0.93,0.39,0.61,0.64,0.44,0.46,0.62,0.78,0.34,0.46,0.28,0.52,0.81,0.67,0.67,0.67,0.62,0.65,0.58,0.86,0.75,0.74,0.28
bac0d458-f3cd-4736-8ada-c074eb364ba6.Kinect,8/20/2018,0.56,1.07,0.42,0.62,0.01,0.23,0.03,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.91,0.1,0.54,0.19,0.17,0.28,0.19,0.9,0.3,0.29,0.63,0.14,0.24,0.17,0.21,0.93,0.3,0.23,0.47,0.8,0.55,0.62,0.39,0.32,0.33,0.72,0.29,0.46,0.3,0.87,0.44,0.67,0.66,0.64,0.55,0.65,0.58,0.32,0.21,0.2,0.2
9598646d-d752-4a60-8078-b4db8eebf204.Kinect,7/18/2018,0.58,1.31,1.28,1.13,0.92,1.09,0.01,0.01,0.33,0.0,0.0,0.0,0.01,0.0,0.0,0.57,0.28,0.09,0.83,0.21,0.16,0.41,0.33,0.52,0.67,0.37,0.63,0.57,0.37,0.16,0.32,0.28,0.38,0.37,0.47,0.96,0.54,0.26,0.44,0.57,0.58,0.63,0.69,0.8,0.4,0.76,0.45,0.67,0.73,0.64,0.55,0.74,0.73,0.39,0.92,0.94,0.32
58962e3a-4f8e-40bf-bd92-0b26b156507b.Kinect,10/9/2018,0.41,0.0,1.08,0.13,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.03,1.5,0.02,0.34,0.41,0.29,0.16,0.35,0.34,0.95,0.66,0.94,0.53,0.58,0.92,0.63,0.88,0.97,0.94,0.92,0.29,0.94,0.98,0.63,0.58,0.34,0.38,0.33,0.88,0.97,0.56,0.22,0.46,0.91,0.38,0.44,0.67,0.66,0.9,0.95,0.81,0.58,0.86,0.69,0.71,0.89
03f4611a-5d27-4b49-8716-55ee383024fe.Kinect,9/11/2018,0.68,0.05,1.5,1.48,0.66,0.83,0.0,0.27,0.0,0.13,0.01,0.0,0.0,0.01,0.0,0.67,0.52,0.39,0.72,0.72,0.22,0.85,0.22,0.53,0.82,0.75,0.77,0.47,0.65,0.23,0.21,0.5,0.75,0.65,0.98,0.5,0.77,0.79,0.45,0.8,0.76,0.78,0.37,0.97,0.39,0.67,0.51,0.9,0.78,0.66,0.68,0.65,0.59,0.43,0.63,0.64,0.38
c56074b8-d322-45a2-ac9c-9dec7054e515.Kinect,7/10/2018,0.78,0.17,1.11,1.1,0.47,0.81,0.0,0.01,0.13,0.0,0.02,0.0,0.0,0.0,0.0,0.79,0.28,0.1,0.53,0.39,0.66,0.58,0.52,0.54,0.71,0.51,0.63,0.34,0.36,0.67,0.52,0.28,0.51,0.34,0.64,0.72,0.45,0.29,0.46,0.97,0.77,0.54,0.54,0.85,0.69,0.79,0.44,0.72,0.66,0.66,0.56,0.66,0.9,0.31,0.64,0.61,0.38
c6e70bab-7317-4207-8e3b-b59c7b560ff3.Kinect,10/16/2018,0.87,0.0,0.3,1.0,0.0,0.24,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.87,0.28,0.56,0.35,0.19,0.16,0.15,0.28,0.53,0.17,0.45,0.63,0.1,0.43,0.17,0.28,0.28,0.44,0.47,0.47,0.36,0.34,0.25,0.28,0.31,0.33,0.55,0.39,0.84,0.78,0.38,0.45,0.67,0.66,0.65,0.57,0.65,0.74,0.34,0.37,0.15,0.01
f1bef455-7013-4f36-a7e5-e0ba28f669ed.Kinect,10/8/2018,0.41,0.01,1.08,0.14,0.01,0.42,0.0,0.01,0.0,0.0,0.0,0.04,1.49,0.0,0.36,0.4,0.28,0.11,0.35,0.32,0.9,0.67,0.91,0.53,0.57,0.91,0.64,0.88,0.94,0.91,0.91,0.28,0.91,0.95,0.57,0.5,0.34,0.5,0.41,0.94,0.91,0.56,0.82,0.46,0.76,0.38,0.79,0.67,0.96,0.64,0.63,0.65,0.74,0.93,0.61,0.72,0.87
77d27696-84be-4a2c-994a-e0f19983cce4.Kinect,7/11/2018,0.59,1.01,1.33,1.43,0.46,0.2,0.0,0.0,0.36,0.15,0.0,0.0,0.01,0.0,0.01,0.61,0.28,0.37,0.75,0.51,0.79,0.48,0.77,0.57,0.77,0.23,0.65,0.12,0.22,0.8,0.75,0.28,0.23,0.23,0.52,0.86,0.66,0.66,0.45,0.43,0.36,0.61,0.12,0.67,0.4,0.84,0.65,0.67,0.69,0.64,0.55,0.65,0.83,0.52,0.18,0.3,0.61
f7fdbe98-9d69-48e2-a0bb-1d26aacd14c2.Kinect,10/19/2018,0.58,0.0,1.36,1.45,0.03,0.0,0.0,0.0,0.0,0.0,0.01,1.41,0.0,0.0,0.0,0.57,0.37,0.1,0.9,0.67,0.17,0.24,0.34,0.53,0.63,0.6,0.63,0.12,0.66,0.17,0.36,0.36,0.59,0.67,0.86,0.16,0.37,0.37,0.89,0.52,0.55,0.62,0.41,0.62,0.46,0.79,0.81,0.67,0.7,0.69,0.57,0.78,0.7,0.64,0.42,0.5,0.16
0c503277-b28e-4ee8-8c69-37c192a591e3.Kinect,7/27/2018,0.4,0.27,0.53,0.0,0.11,0.79,0.0,0.0,0.01,0.0,0.0,0.48,1.06,0.25,0.49,0.43,0.58,0.29,0.82,0.2,0.35,0.15,0.35,0.52,0.92,0.64,0.67,0.51,0.74,0.35,0.37,0.59,0.64,0.75,0.47,0.61,0.34,0.25,0.5,0.8,0.87,0.85,0.8,1.0,0.97,0.38,0.46,0.68,0.92,0.64,0.56,0.77,0.81,0.77,0.78,0.63,0.4
