ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
5e1a28a0-acfe-4733-8cca-96497f531e00.Kinect,8/25/2018,0.4,0.01,1.08,0.14,0.0,0.43,0.01,0.0,0.01,0.0,0.0,0.01,1.49,0.01,0.35,0.4,0.3,0.11,0.35,0.31,0.94,0.66,0.95,0.52,0.55,0.93,0.61,0.86,0.98,0.94,0.93,0.29,0.93,0.97,0.58,0.5,0.35,0.47,0.38,0.93,0.93,0.53,0.73,0.46,0.81,0.38,0.74,0.68,0.89,0.66,0.73,0.65,0.62,0.93,0.69,0.72,0.83
fd170250-b338-4390-b150-f6b9a8153ab1.Kinect,8/23/2018,0.6,0.3,1.49,1.49,1.49,1.12,0.0,0.0,0.01,0.0,0.0,0.29,0.01,0.0,0.0,0.58,0.4,0.77,0.58,0.76,0.83,0.16,0.8,0.71,0.29,0.21,0.64,0.55,0.18,0.81,0.77,0.39,0.21,0.18,0.81,0.63,0.87,0.78,0.46,0.31,0.34,0.57,0.32,0.69,0.56,0.38,0.45,0.67,0.66,0.65,0.54,0.65,0.61,1.0,0.73,0.77,0.72
6d51fb7a-7262-4646-9a8d-ae6a1499deef.Kinect,7/10/2018,0.44,0.98,1.2,1.29,1.14,0.42,0.0,0.58,1.06,0.03,0.0,0.0,0.0,0.0,0.01,0.42,0.51,0.57,0.49,0.6,0.61,0.38,0.61,0.52,0.61,0.74,0.66,0.24,0.41,0.61,0.63,0.51,0.75,0.39,0.75,0.84,0.6,0.5,0.46,0.87,0.55,0.54,0.26,0.74,0.38,0.91,0.46,0.67,0.66,0.65,0.57,0.81,0.97,0.31,0.24,0.33,0.53
3c777564-1dc7-45a5-9bdf-fa0769c9aeac.Kinect,10/16/2018,0.73,0.51,1.16,1.18,0.2,0.75,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.76,0.79,0.23,0.83,0.49,0.78,0.25,0.74,0.53,0.17,0.21,0.63,0.12,0.18,0.8,0.73,0.79,0.21,0.18,0.72,0.77,0.34,0.25,0.29,0.52,0.33,0.55,0.15,0.46,0.28,0.38,0.44,0.68,0.66,0.66,0.55,0.65,0.58,0.33,0.36,0.38,0.41
894b03f9-d7ea-4320-90d1-fa68ce681719.Kinect,9/25/2018,0.42,1.04,1.24,1.21,0.01,0.19,1.36,0.24,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.41,0.84,0.96,0.35,0.94,0.64,0.95,0.61,0.86,0.44,0.56,0.8,0.57,0.65,0.66,0.6,0.85,0.57,0.66,0.47,0.87,0.94,0.9,0.97,0.61,0.6,0.8,0.53,0.46,0.64,0.77,0.94,0.83,0.66,0.81,0.7,0.66,0.67,0.44,0.39,0.51,0.82
fda8bbd2-bf4c-49a7-8c09-3fc65b41ade1.Kinect,6/19/2018,0.43,0.0,1.5,1.49,1.5,1.18,0.1,1.22,0.02,0.0,0.03,0.0,0.01,0.0,0.02,0.43,0.75,0.94,0.64,0.89,0.66,0.81,0.56,0.9,0.16,0.68,0.91,0.7,0.71,0.67,0.54,0.75,0.68,0.71,0.98,0.17,0.71,0.81,0.51,0.5,0.51,0.54,0.98,0.55,0.8,0.65,0.65,0.8,0.66,0.98,0.64,0.81,0.58,1.0,0.97,0.94,0.89
e6198994-a839-443a-9f37-391c8e83beeb.Kinect,8/15/2018,0.41,0.0,1.09,0.13,0.0,0.42,0.01,0.0,0.0,0.0,0.02,0.02,1.48,0.02,0.34,0.42,0.29,0.09,0.35,0.4,0.94,0.68,0.94,0.53,0.49,0.97,0.66,0.87,1.0,0.94,0.93,0.28,0.95,0.97,0.6,0.56,0.34,0.42,0.52,0.88,0.95,0.55,0.37,0.46,0.89,0.38,0.44,0.68,0.66,0.86,0.94,0.65,0.64,0.89,0.79,0.8,0.88
784f5295-ead0-41ea-bf0d-c9e62b629dd1.Kinect,9/4/2018,0.83,0.02,1.11,0.7,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.4,0.0,0.0,0.01,0.83,0.69,0.93,0.82,0.26,0.37,0.15,0.33,0.52,0.75,0.72,0.65,0.94,0.74,0.38,0.32,0.68,0.73,0.78,0.47,0.16,0.34,0.25,0.28,0.53,0.31,0.9,0.59,0.46,0.51,0.38,0.46,0.69,0.66,0.64,0.54,0.67,0.93,0.45,0.37,0.43,0.21
ba1fbc83-82a1-41e3-a310-1c2bc749f984.Kinect,6/5/2018,0.61,0.0,0.88,0.42,1.02,1.12,0.01,0.24,0.0,0.0,0.26,0.8,0.0,0.01,0.01,0.59,0.59,0.28,0.73,0.66,0.45,0.56,0.46,0.8,0.97,0.44,0.63,0.69,0.38,0.47,0.46,0.57,0.45,0.41,0.77,0.17,0.34,0.25,0.27,0.56,0.63,0.93,0.74,0.46,0.48,0.77,0.59,0.67,0.67,0.65,0.55,0.65,0.58,0.52,0.42,0.49,0.24
fa0ce655-0232-4a91-ab8d-bb1a64f85f5a.Kinect,7/9/2018,0.52,1.35,0.11,0.0,0.48,1.11,0.3,0.84,0.0,0.02,0.0,0.0,0.03,0.0,0.01,0.52,0.78,0.85,0.4,0.26,0.16,0.6,0.49,0.69,0.16,0.22,0.79,0.66,0.18,0.16,0.49,0.79,0.22,0.18,0.69,0.78,0.34,0.25,0.76,0.55,0.46,0.55,0.15,0.46,0.28,0.77,0.46,0.68,0.66,0.64,0.92,0.65,0.59,0.31,0.86,0.87,0.27
d09473f7-dd00-4d0e-a551-491a6df87690.Kinect,7/27/2018,0.57,0.0,0.4,0.01,0.04,1.24,0.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.13,0.58,0.42,0.36,0.72,0.76,0.68,0.38,0.46,0.74,0.62,0.48,0.63,0.34,0.82,0.67,0.47,0.39,0.5,0.82,0.92,0.24,0.34,0.3,0.31,0.51,0.88,0.88,0.55,0.93,1.0,0.38,0.44,0.67,0.82,0.64,0.56,0.66,0.58,0.78,0.34,0.43,0.52
1f3356cf-7419-4f99-88f3-bd1f8e2a36e5.Kinect,6/19/2018,0.48,0.0,1.5,1.41,0.07,0.0,0.0,0.31,0.0,1.03,1.5,0.02,0.01,0.02,0.02,0.47,0.53,0.64,0.4,0.84,0.72,0.62,0.59,0.58,0.79,0.21,0.69,0.81,0.19,0.72,0.59,0.54,0.22,0.19,0.75,0.38,0.7,0.54,0.44,0.59,0.78,0.63,0.93,0.46,0.28,0.8,0.95,0.89,0.66,0.89,0.86,0.86,0.58,0.31,0.18,0.17,0.67
ec8043fd-c625-4289-8bcc-5a49e3e6a7f8.Kinect,9/10/2018,0.47,1.04,1.24,1.33,0.0,0.01,1.36,0.01,0.0,0.0,0.1,0.01,0.02,0.01,0.01,0.45,0.94,0.74,0.36,0.93,0.97,0.99,0.86,0.94,0.23,0.57,0.93,0.59,0.57,0.96,0.87,0.95,0.57,0.58,0.49,0.9,0.86,0.86,0.98,0.32,0.32,0.75,0.59,0.48,0.52,0.77,0.45,0.68,0.66,0.64,0.87,0.66,0.58,0.31,0.21,0.23,0.96
dbb54c52-66a4-46a0-8aeb-515de7350380.Kinect,5/23/2018,0.39,0.0,0.39,1.2,0.73,1.07,0.24,0.67,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.39,0.94,0.91,0.42,0.93,0.73,0.75,0.19,0.51,0.37,0.22,0.62,0.6,0.19,0.73,0.19,0.95,0.21,0.18,0.48,0.34,0.64,0.84,0.74,0.74,0.71,0.55,0.89,0.46,0.28,0.54,0.92,0.87,0.79,0.67,0.77,0.86,0.59,0.73,0.56,0.47,0.62
9cdec3ad-5cdc-48ff-b808-fd9b483bfff7.Kinect,10/19/2018,0.61,0.0,1.5,1.48,0.01,0.02,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.02,0.01,0.62,0.56,0.42,0.92,0.56,0.45,0.15,0.64,0.52,0.67,0.54,0.67,0.3,0.54,0.44,0.65,0.58,0.54,0.54,0.47,0.18,0.41,0.38,0.79,0.5,0.59,0.59,0.47,0.91,0.28,0.39,0.61,0.72,0.66,0.65,0.76,0.79,0.63,0.94,0.58,0.59,0.35
1be4e09a-8fb3-4585-8f44-d442ef573a0b.Kinect,10/26/2018,0.69,0.03,1.5,1.48,0.0,0.0,0.0,0.0,0.01,0.02,0.27,0.8,0.0,0.0,0.0,0.7,0.36,0.22,0.93,0.25,0.66,0.15,0.78,0.52,0.75,0.7,0.64,0.42,0.64,0.6,0.82,0.36,0.7,0.63,0.76,0.36,0.42,0.52,0.82,0.77,0.51,0.53,0.67,0.78,0.35,0.47,0.44,0.67,0.78,0.64,0.73,0.84,0.83,0.84,0.31,0.6,0.5
c5dde20b-5b1a-4035-9616-8ef0b47bb486.Kinect,8/27/2018,0.77,0.0,1.42,1.49,0.0,0.0,0.0,0.0,0.01,0.03,0.41,0.0,0.0,0.01,0.01,0.76,0.81,0.89,0.35,0.27,0.16,0.18,0.21,0.73,0.37,0.35,0.63,0.71,0.24,0.18,0.21,0.79,0.34,0.27,0.47,0.16,0.87,0.89,0.27,0.32,0.3,0.77,0.45,0.46,0.29,0.38,0.44,0.67,0.66,0.66,0.55,0.66,0.58,0.39,0.26,0.26,0.16
c2721621-bf45-4c0d-bb88-8c6a3cd31ab3.Kinect,7/31/2018,0.8,0.25,1.09,0.63,0.53,0.16,0.0,0.0,0.01,0.0,0.06,0.0,0.02,0.0,0.0,0.77,0.42,0.22,0.75,0.81,0.68,0.51,0.68,0.52,0.16,0.66,0.64,0.19,0.73,0.69,0.68,0.43,0.63,0.72,0.48,0.69,0.35,0.26,0.3,0.67,0.6,0.56,0.56,0.7,0.28,0.52,0.45,0.81,0.78,0.65,0.57,0.78,0.58,0.31,0.92,0.92,0.41
8ae8a987-94a3-42fe-9bbb-cb128d5ead18.Kinect,7/20/2018,0.77,0.46,1.31,1.41,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.79,0.29,0.67,0.6,0.81,0.86,0.52,0.81,0.51,0.42,0.22,0.64,0.1,0.2,0.83,0.78,0.29,0.22,0.18,0.47,0.78,0.34,0.54,0.29,0.33,0.33,0.55,0.13,0.78,0.28,0.38,0.44,0.87,0.67,0.64,0.55,0.67,0.58,0.67,0.7,0.74,0.56
ac163a57-9b17-4692-b16b-9a2cd0102186.Kinect,7/26/2018,0.21,1.49,1.45,1.31,0.24,0.62,0.02,1.36,0.01,0.28,0.83,0.0,0.01,0.0,0.01,0.21,0.59,0.52,0.99,0.95,0.24,0.88,0.19,0.55,0.98,0.42,0.96,0.99,0.45,0.28,0.19,0.56,0.42,0.44,0.65,1.0,0.81,0.72,0.59,0.42,0.62,0.74,0.88,0.77,0.78,0.94,0.59,0.71,0.66,0.88,0.89,0.91,0.58,0.92,0.53,0.56,0.96
66c535b1-10c5-4b83-a7c1-1a0f922a54fa.Kinect,10/8/2018,0.77,0.85,1.17,1.18,0.05,0.13,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.79,0.45,0.45,0.84,0.85,0.82,0.58,0.81,0.51,0.16,0.21,0.64,0.1,0.18,0.82,0.81,0.46,0.22,0.18,0.47,0.83,0.42,0.25,0.32,0.32,0.31,0.56,0.09,0.46,0.3,0.38,0.45,0.67,0.66,0.65,0.57,0.66,0.58,0.31,0.48,0.51,0.56
16f0de79-ec03-4606-bace-58500df3c8eb.Kinect,7/20/2018,0.83,0.01,1.43,1.5,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.28,0.46,0.47,0.19,0.39,0.23,0.2,0.53,0.16,0.21,0.63,0.55,0.28,0.39,0.22,0.28,0.21,0.27,0.47,0.47,0.93,0.93,0.48,0.6,0.68,0.63,0.61,0.46,0.29,0.38,0.81,0.77,0.67,0.66,0.56,0.67,0.58,0.55,0.71,0.72,0.19
871886e9-4019-4240-a272-67c7c700a807.Kinect,6/20/2018,0.17,0.99,1.05,1.07,0.42,0.2,0.82,0.7,0.0,0.0,1.38,0.0,0.02,0.0,0.01,0.16,0.63,0.94,0.69,0.38,0.17,0.92,0.32,0.54,0.66,0.37,0.65,1.0,0.4,0.19,0.33,0.63,0.37,0.42,0.91,0.68,0.74,0.75,0.87,0.32,0.32,0.58,0.88,0.52,0.7,0.62,0.61,0.78,0.77,0.76,0.54,0.89,0.66,0.61,0.99,0.97,0.65
d74d3d15-68c8-4564-8675-e50aa49bc621.Kinect,9/6/2018,0.06,0.01,1.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,1.35,1.5,0.21,1.3,0.07,0.28,0.32,0.35,0.19,0.55,0.3,0.6,0.55,0.86,0.83,0.71,0.75,0.9,0.55,0.6,0.28,0.82,0.9,0.47,0.41,0.52,0.68,0.67,0.86,1.0,0.54,0.45,0.53,0.92,0.39,0.55,0.67,0.66,0.67,0.9,0.65,0.91,0.31,0.32,0.35,0.47
2b88a157-7507-4228-ba04-6fc235ffb54c.Kinect,9/7/2018,0.74,1.0,1.5,1.5,0.04,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.74,0.53,0.97,0.74,0.48,0.87,0.18,0.84,0.75,0.26,0.21,0.63,0.59,0.34,0.86,0.82,0.52,0.22,0.34,0.47,0.86,0.57,0.66,0.3,0.37,0.31,0.55,0.09,0.46,0.29,0.47,0.46,0.67,0.66,0.66,0.55,0.65,0.58,0.6,0.15,0.15,0.66
19817b89-0497-4e22-8d22-966b830f485f.Kinect,7/18/2018,0.46,1.26,1.3,1.24,0.59,0.19,0.02,0.01,1.08,0.01,0.0,0.01,0.0,0.01,0.01,0.47,0.4,0.43,0.86,0.38,0.63,0.52,0.63,0.54,0.76,0.67,0.64,0.31,0.65,0.63,0.63,0.4,0.69,0.65,0.52,0.96,0.59,0.3,0.45,0.96,0.78,0.63,0.75,0.92,0.9,0.87,0.44,0.87,0.85,0.65,0.55,0.77,0.98,0.36,0.16,0.15,0.67
06bc053c-98f9-43e7-9ac1-1aab2953bb4e.Kinect,8/25/2018,0.42,0.0,1.08,0.13,0.0,0.42,0.0,0.0,0.0,0.01,0.02,0.01,1.5,0.0,0.35,0.42,0.28,0.13,0.35,0.33,0.95,0.64,0.91,0.53,0.58,0.94,0.62,0.85,0.96,0.95,0.91,0.28,0.93,0.94,0.54,0.5,0.35,0.5,0.39,0.95,0.89,0.55,0.82,0.46,0.74,0.38,0.79,0.67,0.93,0.65,0.6,0.65,0.75,0.94,0.69,0.7,0.88
c6815418-5328-432f-a4be-1f16d2451aff.Kinect,7/19/2018,0.78,0.09,1.28,1.11,0.6,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.78,0.81,0.2,0.67,0.45,0.64,0.2,0.34,0.53,0.78,0.59,0.64,0.82,0.59,0.64,0.33,0.8,0.59,0.56,0.47,0.65,0.42,0.26,0.35,0.66,0.57,0.55,0.97,0.96,0.97,0.56,0.44,0.68,0.66,0.64,0.55,0.75,0.88,0.31,0.87,0.84,0.44
a0361c3e-9eaf-42af-936b-8d226cf08db5.Kinect,7/11/2018,0.02,1.4,1.5,1.49,0.58,1.49,0.48,1.27,0.12,0.0,0.0,1.02,0.01,1.05,0.0,0.01,0.93,0.68,0.89,0.77,0.99,0.94,0.98,0.76,0.46,0.68,0.85,0.18,0.83,0.96,0.98,0.94,0.69,0.84,0.84,0.95,0.85,0.88,0.69,0.75,0.83,0.81,0.56,0.98,0.95,0.78,0.76,0.82,0.66,0.65,0.56,0.66,0.95,0.82,0.45,0.47,0.96
6f789a11-8bbc-484e-9db4-7fbfa8c7d035.Kinect,5/31/2018,0.66,0.89,1.17,1.5,0.17,0.17,0.0,0.0,0.02,0.0,0.46,0.01,0.0,0.0,0.0,0.64,0.3,0.87,0.84,0.61,0.75,0.15,0.81,0.52,0.49,0.25,0.64,0.1,0.19,0.76,0.81,0.28,0.24,0.19,0.47,0.82,0.34,0.72,0.28,0.37,0.33,0.54,0.1,0.97,0.6,0.39,0.45,0.68,0.67,0.65,0.68,0.65,0.78,0.85,0.55,0.79,0.64
7c48400b-ad97-4993-ac29-02c4d5b18e72.Kinect,10/15/2018,0.68,1.23,1.25,1.31,0.0,0.04,0.01,0.03,0.0,0.0,0.22,0.0,0.0,0.01,0.01,0.71,0.63,0.29,0.9,0.91,0.85,0.83,0.87,0.53,0.16,0.22,0.65,0.1,0.18,0.87,0.89,0.64,0.23,0.18,0.47,0.93,0.47,0.25,0.3,0.31,0.32,0.54,0.09,0.5,0.32,0.39,0.63,0.72,0.66,0.64,0.54,0.66,0.6,0.31,0.85,0.9,0.73
8e66cafa-1521-4260-9536-c52ddaaf58d3.Kinect,8/20/2018,0.4,0.01,1.1,0.13,0.0,0.41,0.0,0.0,0.01,0.0,0.01,0.02,1.5,0.02,0.36,0.43,0.28,0.14,0.35,0.27,0.93,0.69,0.91,0.53,0.56,0.95,0.64,0.87,0.94,0.92,0.92,0.28,0.96,0.96,0.61,0.56,0.34,0.39,0.36,0.89,0.96,0.54,0.3,0.47,0.92,0.38,0.44,0.67,0.66,0.87,0.96,0.65,0.58,0.89,0.69,0.7,0.89
1603dedb-1a36-43ae-ab97-1a393edd030a.Kinect,6/20/2018,0.54,0.0,1.45,1.5,1.04,1.16,0.11,0.0,0.0,0.0,0.9,0.0,0.0,0.01,0.0,0.53,0.43,0.32,0.35,0.42,0.26,0.45,0.27,0.58,0.16,0.45,0.64,0.16,0.35,0.26,0.25,0.46,0.43,0.36,0.49,0.16,0.9,0.94,0.7,0.29,0.33,0.54,0.73,0.46,0.33,0.62,0.95,0.82,0.86,0.83,0.75,0.84,0.59,0.51,0.99,1.0,0.47
74cd7222-7ab9-423e-9177-5ae89bda1dfb.Kinect,8/30/2018,0.4,0.01,1.08,0.14,0.0,0.4,0.02,0.0,0.01,0.0,0.0,0.0,1.5,0.0,0.34,0.42,0.29,0.16,0.35,0.34,0.95,0.66,0.92,0.52,0.54,0.94,0.63,0.84,0.98,0.95,0.92,0.28,0.96,0.98,0.57,0.51,0.34,0.47,0.38,0.91,0.93,0.54,0.71,0.47,0.82,0.38,0.72,0.67,0.91,0.69,0.75,0.65,0.6,0.91,0.68,0.71,0.84
463d5ae3-35b3-4726-a5fd-8c421d86ffb0.Kinect,7/27/2018,0.52,0.07,0.91,0.22,1.08,1.11,0.03,1.3,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.51,0.52,0.7,0.45,0.45,0.45,0.37,0.37,0.92,0.88,0.37,0.63,0.49,0.53,0.46,0.38,0.53,0.36,0.54,0.77,0.69,0.78,0.6,0.27,0.32,0.31,0.87,0.4,0.83,0.69,0.92,0.55,0.67,0.77,0.65,0.54,0.66,0.58,0.97,0.73,0.74,0.52
cd414f31-8bcc-488e-af71-4bf9cf77c8c7.Kinect,10/12/2018,0.76,0.41,1.31,1.5,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.75,0.7,0.6,0.88,0.19,0.16,0.14,0.55,0.59,0.3,0.36,0.65,0.18,0.64,0.17,0.55,0.72,0.36,0.64,0.73,0.77,0.76,0.77,0.47,0.32,0.32,0.54,0.18,0.5,0.74,0.51,0.48,0.67,0.68,0.64,0.57,0.65,0.59,0.32,0.72,0.62,0.23
2dd37697-85a8-4daa-aa3d-7d9225faeebb.Kinect,7/20/2018,0.55,0.0,0.03,0.17,1.22,1.16,0.01,0.13,0.0,0.3,1.39,0.0,0.0,0.0,0.0,0.55,0.51,0.2,0.36,0.92,0.83,0.9,0.87,0.53,0.86,0.98,0.63,0.99,0.87,0.83,0.87,0.51,0.95,0.84,0.74,0.26,0.73,0.64,0.3,0.61,0.63,0.86,0.91,0.75,0.72,0.38,0.44,0.68,0.66,0.64,0.54,0.65,0.58,0.31,0.8,0.8,0.8
8750c659-3490-4614-a7f2-fc77d78ab6a5.Kinect,10/30/2018,0.45,0.01,1.1,0.14,0.01,0.23,0.0,0.0,0.01,0.01,0.0,0.02,1.49,0.02,0.28,0.45,0.38,0.26,0.35,0.19,0.97,0.71,0.96,0.52,0.16,0.97,0.63,0.93,0.93,1.0,0.95,0.36,1.0,0.93,0.47,0.48,0.35,0.41,0.43,0.95,0.9,0.55,0.91,0.46,0.75,0.39,0.83,0.68,0.98,0.64,0.55,0.65,0.73,0.95,0.71,0.44,0.92
2fa065f7-5395-4f22-8a38-46046d801d64.Kinect,7/26/2018,0.69,1.09,1.26,1.12,0.68,0.35,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.69,0.31,0.21,0.88,0.75,0.66,0.71,0.55,0.51,0.79,0.98,0.64,0.36,0.49,0.65,0.57,0.34,0.96,0.49,0.48,0.87,0.52,0.3,0.5,0.98,0.73,0.56,0.5,0.9,0.51,0.47,0.44,0.89,0.66,0.64,0.54,0.78,0.98,0.32,0.98,0.99,0.78
bacb2fc8-4317-41c7-a157-850d61d8e921.Kinect,7/19/2018,0.44,1.21,1.28,1.13,1.2,1.12,0.0,0.0,0.89,0.06,0.01,0.0,0.01,0.0,0.01,0.46,0.29,0.09,0.76,0.47,0.6,0.14,0.48,0.54,0.68,0.22,0.64,0.71,0.18,0.59,0.48,0.28,0.22,0.18,0.68,0.92,0.54,0.25,0.29,0.46,0.31,0.76,0.96,0.77,0.94,0.77,0.44,0.84,0.66,0.64,0.55,0.88,0.73,0.31,0.84,0.84,0.52
8229f082-02e8-424a-ae5c-148c275206d9.Kinect,6/19/2018,0.46,0.08,1.16,1.29,1.06,1.44,0.01,0.02,0.0,0.0,1.21,0.0,0.01,0.04,0.02,0.46,0.74,0.37,0.57,0.48,0.58,0.51,0.56,0.67,0.18,0.22,0.77,0.78,0.18,0.6,0.57,0.74,0.22,0.18,0.9,0.27,0.34,0.25,0.58,0.83,0.83,0.55,0.87,0.46,0.29,0.48,0.68,0.68,0.67,0.64,0.56,0.65,0.59,0.55,0.17,0.15,0.31
9db15df7-9919-415d-afea-3434af2d6e97.Kinect,7/20/2018,0.32,0.01,1.1,0.93,0.3,1.29,0.72,1.19,0.0,0.25,0.04,0.01,0.0,0.0,0.01,0.32,0.76,0.34,0.76,0.67,0.96,0.92,0.99,0.89,0.33,0.21,0.64,0.78,0.18,0.98,0.97,0.76,0.22,0.18,0.9,0.36,0.35,0.25,0.84,0.36,0.39,0.92,0.42,0.91,0.34,0.72,0.84,0.77,0.91,0.9,0.99,0.95,0.85,0.35,0.79,0.79,0.93
1b51b4d4-4ab7-4131-b7e2-700e55b6b348.Kinect,8/23/2018,0.66,0.34,1.45,1.36,0.03,0.02,0.01,0.01,0.0,0.0,0.05,0.8,0.0,0.0,0.0,0.64,0.85,0.93,0.52,0.19,0.72,0.15,0.74,0.53,0.97,0.43,0.65,0.6,0.32,0.69,0.75,0.86,0.44,0.32,0.47,0.73,0.34,0.25,0.28,0.32,0.34,0.55,0.68,0.46,0.97,0.38,0.45,0.68,0.66,0.64,0.56,0.65,0.58,0.31,0.22,0.18,0.48
f81d5042-762a-4461-a75e-3fa3593a5ed1.Kinect,9/25/2018,0.76,0.02,1.43,1.38,1.1,0.16,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.74,0.65,0.75,0.35,0.72,0.6,0.14,0.63,0.74,0.33,0.64,0.64,0.17,0.51,0.61,0.61,0.67,0.63,0.5,0.47,0.34,0.8,0.76,0.28,0.32,0.32,0.55,0.16,0.54,0.55,0.7,0.44,0.68,0.66,0.67,0.7,0.65,0.58,0.62,0.76,0.77,0.3
ae402685-f059-41f5-8292-2bb51056e2e4.Kinect,10/19/2018,0.63,0.0,1.34,1.36,0.0,0.07,0.0,0.0,0.01,0.0,0.82,1.03,0.0,0.05,0.0,0.63,0.65,0.18,0.85,0.69,0.16,0.16,0.2,0.51,0.75,0.76,0.64,0.32,0.68,0.16,0.19,0.66,0.77,0.69,0.48,0.17,0.42,0.36,0.86,0.58,0.49,0.67,0.52,0.68,0.96,0.38,0.44,0.67,0.66,0.64,0.81,0.65,0.58,0.81,0.51,0.55,0.19
81121f55-bdd2-458f-bcf8-513cd3ead2e7.Kinect,8/13/2018,0.38,0.01,0.23,0.19,0.0,1.22,0.83,1.5,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.39,0.37,0.57,0.69,0.37,0.25,0.55,0.27,0.9,0.42,0.38,0.64,0.55,0.54,0.24,0.28,0.38,0.37,0.56,0.99,0.17,0.51,0.58,0.83,0.42,0.39,0.71,0.77,0.47,0.92,0.99,0.44,0.78,0.66,0.91,0.84,0.84,0.58,0.52,0.75,0.52,0.51
b55150d9-c59a-4038-a4c9-5559b404d456.Kinect,7/12/2018,0.49,0.36,1.38,1.39,0.41,0.02,0.0,0.0,1.15,0.29,0.0,0.0,0.01,0.0,0.0,0.49,0.28,0.23,0.45,0.19,0.39,0.38,0.68,0.54,0.89,0.39,0.64,0.51,0.54,0.39,0.72,0.29,0.38,0.54,0.73,0.65,0.7,0.58,0.32,0.36,0.55,0.93,0.72,0.96,0.55,0.92,0.48,0.71,0.74,0.67,0.54,0.82,0.73,0.31,0.88,0.56,0.42
ac3e0961-8ea8-40eb-a42c-97dee6f824b8.Kinect,8/13/2018,0.36,0.04,0.52,0.9,0.01,0.58,1.01,1.49,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.35,0.7,0.72,0.75,0.48,0.17,0.48,0.19,0.98,0.16,0.27,0.63,0.56,0.47,0.16,0.2,0.7,0.26,0.49,0.93,0.16,0.61,0.63,0.86,0.3,0.31,0.55,0.09,0.46,0.66,1.0,0.66,0.67,0.67,0.64,0.56,0.65,0.58,0.69,0.78,0.46,0.39
b4971e88-862f-4853-813a-bd662cf2e5a2.Kinect,6/1/2018,0.41,0.0,0.0,0.0,0.25,0.0,0.0,1.5,0.01,1.3,0.23,0.0,0.0,0.01,0.0,0.41,0.84,0.56,0.95,0.85,0.2,0.49,0.62,0.89,0.89,0.35,0.65,0.67,0.31,0.19,0.64,0.84,0.31,0.32,0.66,0.34,0.34,0.31,0.29,0.66,0.62,0.85,0.3,0.46,0.28,0.92,0.58,0.67,0.66,0.94,0.55,0.65,0.69,0.42,0.36,0.34,0.52
