ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises,AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
6c4b2640-f76c-4613-bced-071382463af4.Kinect,7/20/2018,0.65,0.2,1.46,1.5,0.01,0.02,0.0,0.04,0.0,0.01,0.86,0.01,0.0,0.0,0.0,0.64,0.28,0.09,0.73,0.19,0.53,0.21,0.62,0.52,0.37,0.6,0.64,0.53,0.54,0.51,0.63,0.28,0.61,0.53,0.47,0.54,0.56,0.6,0.48,0.36,0.31,0.97,0.31,0.88,0.77,0.92,0.75,0.74,1.0,1.0,1.0,0.99,0.95,0.96,0.62,0.53,0.95
f189e717-dafb-4a11-a6cd-9eb780a683d0.Kinect,9/11/2018,0.73,0.31,1.24,1.19,0.01,0.29,0.45,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.7,0.47,0.79,0.45,0.55,0.84,0.57,0.65,0.53,0.25,0.21,0.63,0.27,0.18,0.83,0.65,0.44,0.21,0.18,0.48,0.76,0.75,0.79,0.79,0.35,0.32,0.55,0.21,0.58,0.28,0.69,0.45,0.67,0.66,0.66,0.55,0.65,0.58,0.39,0.16,0.19,0.53
79bc0aa2-a619-4a75-a570-88467b3ba040.Kinect,8/29/2018,0.46,1.38,1.28,1.38,0.04,0.0,0.02,1.26,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.46,0.97,0.77,0.99,0.87,0.7,0.78,0.57,1.0,0.75,0.6,0.98,0.39,0.63,0.72,0.56,0.96,0.6,0.64,0.51,0.98,0.34,0.25,0.29,0.48,0.77,0.56,0.51,0.47,0.3,1.0,0.45,0.74,0.66,0.64,0.79,0.75,0.59,0.65,0.92,0.91,0.9
e7a72a91-c9db-44d0-b2d5-57f2d2538210.Kinect,5/31/2018,0.87,0.0,0.0,1.16,0.0,0.03,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.88,0.75,0.66,0.36,0.19,0.4,0.15,0.63,0.52,0.49,0.66,0.65,0.1,0.73,0.4,0.65,0.78,0.65,0.7,0.47,0.16,0.56,0.25,0.66,0.46,0.46,0.56,0.09,0.84,0.52,0.58,0.45,0.69,0.88,0.79,0.77,0.66,0.58,0.71,0.7,0.15,0.15
83e14712-59e3-42ff-bd94-1d36679e0357.Kinect,10/16/2018,0.84,0.0,0.53,1.11,0.01,0.37,0.0,0.0,0.0,0.02,0.02,0.01,0.02,0.01,0.0,0.84,0.28,0.31,0.35,0.19,0.44,0.39,0.55,0.52,0.63,0.29,0.62,0.12,0.36,0.43,0.54,0.28,0.29,0.36,0.52,0.4,0.36,0.25,0.29,0.34,0.34,0.93,0.12,0.96,0.81,0.4,0.44,0.67,0.67,0.65,0.57,0.74,0.96,0.4,0.15,0.17,0.11
8a8a8f36-9e05-4309-8d3d-fbd98b8a4129.Kinect,6/19/2018,0.38,0.03,1.17,1.48,0.48,0.12,0.0,1.5,0.0,0.0,0.1,0.5,0.0,0.02,0.0,0.38,0.82,0.92,0.98,1.0,0.21,0.49,0.56,0.7,0.16,0.58,0.97,0.8,0.67,0.21,0.56,0.82,0.6,0.64,0.95,0.45,0.7,0.8,0.29,0.8,0.8,0.54,0.17,0.54,0.28,1.0,0.72,0.76,0.67,0.97,0.55,0.65,0.58,0.84,0.88,0.9,0.82
f65174ad-da87-4b32-8b62-2edeaca79502.Kinect,7/20/2018,0.28,0.0,1.37,1.37,0.01,1.34,1.5,0.59,0.01,0.0,0.1,0.0,0.02,0.01,0.0,0.3,0.75,0.88,0.76,0.98,0.82,0.99,0.87,0.75,0.28,0.74,0.91,0.55,0.83,0.82,0.87,0.77,0.73,0.83,0.86,0.29,0.97,0.94,1.0,0.75,0.79,0.93,0.89,0.46,0.78,1.0,0.95,0.76,0.92,0.99,0.98,0.97,0.94,0.7,0.95,0.97,0.99
c718b404-85a8-4d5c-86ed-09bcf5690f94.Kinect,7/12/2018,0.55,1.28,1.5,1.42,0.66,0.97,0.01,0.0,0.01,0.0,0.41,0.0,0.0,0.02,0.0,0.55,0.37,1.0,0.69,0.89,0.81,0.97,0.31,0.52,0.64,0.97,0.77,0.8,0.71,0.83,0.32,0.36,0.96,0.71,0.7,0.94,0.84,0.8,0.6,0.97,0.7,0.54,0.82,0.55,0.54,0.51,0.45,0.98,0.69,0.74,0.54,0.65,1.0,0.63,0.36,0.42,0.93
c8ef9d62-de0d-4d3a-9697-1001dbdf7144.Kinect,10/3/2018,0.96,0.0,0.0,0.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.97,0.29,0.1,0.35,0.19,0.16,0.14,0.19,0.52,0.17,0.21,0.65,0.11,0.19,0.16,0.19,0.28,0.21,0.18,0.48,0.17,0.34,0.26,0.29,0.3,0.31,0.55,0.11,0.46,0.28,0.38,0.44,0.67,0.66,0.64,0.56,0.66,0.58,0.31,0.15,0.15,0.02
b195a43b-e4da-4f93-a6a8-3782cb5381ef.Kinect,6/1/2018,0.2,0.0,1.17,1.4,1.18,1.47,0.88,0.41,0.02,0.0,0.38,1.25,0.0,0.02,0.0,0.19,0.43,0.91,0.64,0.9,0.66,0.76,0.82,0.92,0.96,0.41,0.96,0.36,0.45,0.67,0.81,0.4,0.37,0.44,0.85,0.29,0.81,0.69,0.86,0.32,0.32,0.55,0.32,0.46,0.55,0.56,0.63,0.67,0.67,0.64,0.64,0.66,0.59,0.74,0.92,0.94,0.68
91040b2b-327a-4950-a97a-aecf88e58f23.Kinect,8/29/2018,0.87,0.0,0.1,0.29,0.0,0.0,0.0,0.01,0.0,0.0,0.34,0.01,0.0,0.01,0.0,0.91,0.88,0.24,0.47,0.19,0.16,0.27,0.2,0.98,0.98,0.37,0.94,0.16,0.18,0.16,0.2,0.89,0.36,0.18,0.48,0.39,0.36,0.25,0.3,0.4,0.33,0.98,0.44,0.46,0.33,0.75,0.44,0.67,0.66,0.71,0.56,0.92,0.67,0.31,0.15,0.17,0.18
124bc20b-72bf-4965-b3d6-980bf46372df.Kinect,9/11/2018,0.73,0.01,0.16,0.0,1.26,1.09,0.06,0.0,0.0,0.0,0.57,0.01,0.0,0.01,0.02,0.74,0.73,0.95,0.35,0.67,0.41,0.49,0.46,0.8,0.9,0.64,0.64,0.93,0.65,0.41,0.46,0.75,0.64,0.66,0.47,0.59,0.38,0.3,0.64,0.5,0.5,0.9,0.64,0.46,0.58,0.38,0.44,0.77,0.68,0.65,0.69,0.67,0.58,0.5,0.37,0.43,0.22
0079f495-1290-47cb-b408-e669c2a27706.Kinect,9/26/2018,0.71,0.0,1.06,0.76,0.06,0.18,0.64,0.0,0.02,0.23,0.0,0.01,0.02,0.01,0.0,0.69,0.43,0.5,0.71,0.74,0.16,0.73,0.23,0.95,0.16,0.21,0.92,0.94,0.19,0.16,0.24,0.46,0.21,0.18,0.47,0.39,0.88,0.81,0.83,0.51,0.47,0.76,0.81,0.46,0.97,0.46,0.52,0.91,0.66,0.64,0.56,0.66,0.58,0.31,0.51,0.54,0.42
f0defe1c-972c-4862-9746-df716077832e.Kinect,6/6/2018,0.1,0.27,1.06,1.4,1.39,1.09,1.5,1.5,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.09,0.98,0.98,0.77,1.0,0.49,0.85,0.29,0.98,0.33,0.59,0.63,0.36,0.75,0.49,0.29,0.99,0.6,0.74,0.47,0.57,0.83,0.89,1.0,0.56,0.64,0.63,0.35,0.46,0.38,0.92,0.98,0.97,0.77,0.65,0.55,0.66,0.59,0.62,0.77,0.82,0.95
9b332cee-4680-4299-81c1-5dc385f51b1d.Kinect,5/10/2018,0.5,0.0,1.17,1.43,1.01,0.76,0.0,0.0,0.0,1.05,1.22,0.0,0.01,0.0,0.02,0.51,0.44,0.09,0.35,0.61,0.38,0.46,0.43,0.54,0.87,0.66,0.65,0.67,0.56,0.41,0.43,0.43,0.67,0.58,0.65,0.17,0.52,0.73,0.55,0.42,0.7,0.68,0.83,0.62,0.74,0.39,0.44,0.67,0.67,0.64,0.84,0.65,0.86,0.78,0.83,0.84,0.24
fe9721d5-9011-45c2-88e6-47939c575f9b.Kinect,7/20/2018,0.25,0.01,1.0,0.03,0.2,0.47,1.5,1.5,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.25,0.96,0.77,0.96,0.81,0.41,0.98,0.19,0.93,0.82,0.59,0.86,0.77,0.58,0.4,0.2,0.96,0.58,0.57,0.99,0.48,0.88,0.79,0.99,0.58,0.51,0.96,0.35,0.61,0.28,0.84,0.44,0.67,0.66,0.64,0.88,0.79,0.59,0.99,0.58,0.48,0.88
e98c0e17-7e4e-414c-abad-2b885a2ae376.Kinect,9/26/2018,0.59,0.24,1.49,1.5,0.02,0.44,0.0,0.41,0.0,0.53,0.0,0.0,0.0,0.01,0.01,0.6,0.9,0.83,0.44,0.19,0.47,0.37,0.75,0.52,0.66,0.21,0.63,0.12,0.18,0.48,0.75,0.9,0.21,0.18,0.47,0.65,0.87,0.87,0.55,0.31,0.31,0.61,0.51,0.7,0.63,0.63,0.45,0.67,0.66,0.73,0.71,0.65,0.59,0.72,0.79,0.8,0.44
3abc8d26-5f87-4679-8fcb-849c768d4579.Kinect,8/29/2018,0.85,0.0,0.18,0.06,0.01,1.26,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.87,0.96,0.32,0.36,0.19,0.16,0.89,0.32,0.54,0.45,0.21,0.68,0.99,0.18,0.16,0.33,0.96,0.22,0.18,0.69,0.33,0.34,0.25,0.29,0.3,0.33,0.92,0.94,0.46,0.76,0.38,0.46,0.68,0.69,0.94,0.74,0.93,0.74,0.31,0.15,0.15,0.44
c33b30a0-8c48-4362-b422-30240363a88c.Kinect,9/7/2018,0.48,1.48,1.38,1.46,0.49,0.04,0.01,0.91,0.3,0.01,0.0,0.01,0.01,0.0,0.01,0.48,0.81,0.42,0.77,0.45,0.79,0.15,0.71,0.68,0.77,0.59,0.64,0.53,0.67,0.78,0.73,0.81,0.6,0.67,0.47,0.96,0.45,0.65,0.3,0.5,0.4,0.53,0.3,0.7,0.29,0.58,0.44,0.67,0.66,0.66,0.54,0.65,0.58,0.74,0.98,0.97,0.68
7149a4db-9b03-4834-862b-51ea11e89e3e.Kinect,10/3/2018,0.89,0.0,0.0,0.0,0.01,0.82,0.0,0.01,0.0,0.01,0.13,0.01,0.0,0.01,0.0,0.9,0.84,0.97,0.35,0.19,0.17,0.16,0.2,0.53,0.21,0.21,0.64,0.12,0.18,0.17,0.19,0.84,0.21,0.18,0.48,0.18,0.34,0.25,0.28,0.29,0.32,0.56,0.17,0.46,0.29,0.4,0.44,0.67,0.66,0.64,0.56,0.65,0.6,0.32,0.33,0.15,0.06
113019a8-d658-482b-ad8e-826d4927e6e3.Kinect,5/31/2018,0.63,1.05,0.26,0.74,0.31,0.37,0.23,0.0,0.01,0.01,0.01,0.49,0.0,0.0,0.02,0.62,0.82,0.66,0.7,0.51,0.37,0.58,0.66,0.51,0.86,0.21,0.62,0.52,0.4,0.38,0.65,0.85,0.21,0.39,0.47,0.89,0.45,0.55,0.72,0.31,0.32,0.59,0.49,0.47,0.28,0.38,0.44,0.67,0.66,0.64,0.78,0.65,0.64,0.63,0.15,0.15,0.26
d6fbcb4c-0c8f-411b-bfa4-ae0ae9256fa6.Kinect,5/14/2018,0.77,0.03,0.62,0.44,0.03,0.0,0.0,0.68,0.0,0.0,0.1,0.08,0.0,0.01,0.0,0.77,0.4,0.48,0.35,0.45,0.18,0.14,0.19,0.74,0.5,0.56,0.62,0.64,0.46,0.16,0.19,0.4,0.55,0.48,0.77,0.17,0.63,0.3,0.57,0.66,0.81,0.91,0.19,0.86,0.55,0.84,0.44,0.67,0.66,0.84,0.77,0.66,0.7,0.68,0.17,0.18,0.18
648bb474-8f69-43b7-9598-63f72041e02d.Kinect,6/19/2018,0.35,0.0,1.16,1.26,1.01,1.3,0.01,0.11,0.0,0.0,1.5,0.0,0.0,0.21,0.11,0.36,0.61,0.44,0.48,0.19,0.64,0.43,0.51,0.65,0.52,0.53,0.84,0.99,0.43,0.66,0.52,0.59,0.52,0.43,0.82,0.17,0.34,0.25,0.62,0.76,0.78,0.83,0.85,0.89,0.6,0.47,0.83,0.68,0.66,0.66,0.54,0.65,0.67,0.32,0.43,0.15,0.47
d7cdc077-aa9d-431d-b5b6-056192e7aa21.Kinect,5/9/2018,0.63,0.27,0.0,0.01,0.0,0.43,0.07,1.08,0.01,0.0,0.0,0.2,0.0,0.0,0.01,0.65,0.28,0.09,0.93,0.19,0.42,0.18,0.19,0.97,0.97,0.3,0.65,0.97,0.2,0.43,0.19,0.29,0.28,0.22,0.55,0.73,0.46,0.59,0.63,0.31,0.33,0.96,0.87,0.46,0.78,1.0,0.44,0.68,0.66,0.66,0.56,0.65,0.59,0.54,0.31,0.31,0.6
375e13bb-06ba-44ca-9371-693d9ad1520d.Kinect,10/4/2018,0.69,0.47,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.01,0.0,0.0,0.0,0.69,0.65,0.64,0.84,0.79,0.85,0.14,0.8,0.52,0.17,0.64,0.63,0.12,0.58,0.85,0.81,0.66,0.62,0.58,0.47,0.78,0.42,0.29,0.39,0.31,0.3,0.55,0.09,0.47,0.28,0.39,0.66,0.67,0.67,0.64,0.57,0.65,0.58,0.31,0.45,0.55,0.56
9a641a59-ff35-48a1-a2bd-50281bcdf256.Kinect,10/18/2018,0.83,0.08,1.29,1.27,0.14,0.48,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.8,0.94,0.58,0.61,0.64,0.86,0.37,0.78,0.52,0.23,0.21,0.65,0.24,0.18,0.84,0.78,0.94,0.21,0.18,0.48,0.63,0.34,0.25,0.3,0.3,0.33,0.54,0.15,0.46,0.3,0.38,0.44,0.67,0.66,0.65,0.54,0.65,0.59,0.31,0.5,0.55,0.47
815c3d84-6502-4774-ae6b-fd2f14a947e7.Kinect,5/23/2018,0.27,1.45,1.06,1.02,0.0,0.0,1.4,1.03,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.28,0.74,0.92,0.94,0.53,0.24,0.33,0.25,0.98,0.17,0.72,0.64,0.1,0.81,0.22,0.27,0.75,0.69,0.81,0.47,0.99,0.9,0.89,0.98,0.84,0.85,0.54,0.1,0.46,0.3,1.0,0.97,0.88,0.68,0.64,0.56,0.66,0.59,0.32,0.32,0.4,0.79
f50bed68-aa83-499e-9b8c-28b11f63f96b.Kinect,10/4/2018,0.74,0.53,1.27,1.49,0.29,0.0,0.02,0.0,0.0,0.01,0.18,0.0,0.0,0.01,0.01,0.73,0.29,0.09,0.73,0.64,0.16,0.39,0.21,0.54,0.19,0.43,0.63,0.37,0.53,0.18,0.21,0.28,0.44,0.53,0.89,0.76,0.9,0.92,0.5,0.42,0.45,0.54,0.19,0.47,0.96,0.73,0.85,0.82,0.66,0.64,0.56,0.65,0.6,0.33,0.18,0.23,0.35
54cce11a-d6fe-43cd-82f3-1ae8b652fec5.Kinect,6/19/2018,0.11,0.0,1.5,1.5,0.05,1.4,0.73,1.49,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.11,0.78,0.32,0.36,0.95,0.16,0.95,0.83,0.68,0.94,0.25,0.63,0.69,0.22,0.16,0.82,0.78,0.24,0.24,0.96,0.16,0.77,0.78,0.71,0.31,0.33,0.54,0.09,0.46,0.48,0.99,0.76,0.81,0.66,0.99,0.72,0.65,0.58,0.73,0.39,0.47,0.76
26472196-f836-4215-8187-d90df05e1f6d.Kinect,10/3/2018,0.91,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.92,0.48,0.82,0.35,0.19,0.16,0.15,0.19,0.51,0.24,0.33,0.66,0.15,0.32,0.17,0.19,0.5,0.32,0.3,0.47,0.18,0.34,0.26,0.3,0.31,0.39,0.54,0.24,0.47,0.39,0.39,0.44,0.68,0.66,0.64,0.55,0.65,0.59,0.31,0.49,0.46,0.02
e84f68e2-0b31-4629-a1a2-51328cac6064.Kinect,5/10/2018,0.65,0.0,0.41,1.04,0.0,0.11,0.0,0.38,0.02,0.01,0.29,0.84,0.0,0.02,0.0,0.62,0.46,0.52,0.64,0.39,0.45,0.16,0.29,0.65,0.43,0.22,0.84,0.11,0.18,0.44,0.29,0.49,0.23,0.19,0.6,0.17,0.34,0.25,0.6,0.36,0.37,0.55,0.56,0.46,0.6,0.6,0.47,0.68,0.81,0.65,0.58,0.65,0.58,0.32,0.96,0.94,0.1
494ea9f9-3cf8-4f79-b2c9-d3e9bc30140f.Kinect,6/20/2018,0.69,0.0,0.41,0.44,0.0,0.5,0.12,0.02,0.0,0.01,0.93,0.0,0.01,0.0,0.0,0.69,0.28,0.3,0.35,0.76,0.32,0.74,0.19,0.53,0.16,0.28,0.62,0.51,0.18,0.29,0.19,0.28,0.29,0.18,0.47,0.16,0.53,0.49,0.74,0.33,0.31,0.54,0.68,0.46,0.44,0.39,0.85,0.89,0.66,0.64,0.56,0.65,0.58,0.31,0.24,0.2,0.06
c2280483-1f62-4e93-b4b7-956f3996f7b1.Kinect,6/1/2018,0.58,0.0,1.0,0.3,1.09,1.02,0.1,0.49,0.0,0.33,0.0,0.0,0.0,0.0,0.01,0.59,0.92,0.71,0.35,0.19,0.44,0.23,0.57,0.82,0.92,0.35,0.63,0.35,0.41,0.45,0.58,0.89,0.34,0.42,0.75,0.16,0.73,0.55,0.57,0.51,0.58,0.81,0.17,0.95,0.39,0.6,0.8,0.68,0.66,0.64,0.55,0.84,0.86,0.79,0.15,0.16,0.27
7dc407b0-8213-481d-9b6a-c9a54cff25b7.Kinect,8/23/2018,0.62,0.0,0.37,0.03,1.24,1.33,0.02,0.02,0.0,0.47,0.0,0.0,1.07,0.0,0.0,0.6,0.28,0.35,0.6,0.62,0.5,0.44,0.5,0.6,0.93,0.76,0.84,0.97,0.65,0.51,0.49,0.28,0.77,0.63,0.93,0.19,0.6,0.6,0.88,0.8,0.82,0.81,0.8,0.9,0.85,0.7,0.45,0.67,0.66,0.65,0.57,0.65,0.61,0.66,0.52,0.74,0.45
6210cc6d-575d-4e9f-bab1-4fe1da2a30a3.Kinect,7/30/2018,0.39,1.46,1.42,1.39,0.01,0.0,1.07,0.08,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.39,0.96,0.99,0.5,0.71,0.33,0.14,0.4,0.52,0.73,0.74,0.63,0.52,0.74,0.34,0.39,0.97,0.77,0.76,0.6,0.98,0.94,0.89,0.8,0.42,0.32,0.67,0.62,0.46,0.4,0.66,0.58,0.75,0.66,0.65,0.73,0.65,0.59,0.77,0.7,0.75,0.64
eafb2f40-7941-4f14-ae3a-daecab1dadc6.Kinect,10/26/2018,0.73,1.04,1.5,1.5,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.97,0.99,0.91,0.19,0.71,0.15,0.79,0.56,0.6,0.66,0.64,0.92,0.66,0.72,0.78,0.97,0.63,0.68,0.7,0.72,0.49,0.63,0.69,0.7,0.7,0.53,0.79,0.94,0.76,0.43,0.45,0.67,0.7,0.65,0.54,0.89,0.58,0.86,0.46,0.61,0.78
100c1468-cc14-4191-a3fd-08cf4b757fd4.Kinect,7/26/2018,0.92,0.0,0.06,0.8,0.22,0.13,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.91,0.3,0.67,0.35,0.36,0.25,0.55,0.49,0.54,0.16,0.86,0.64,0.28,0.83,0.24,0.47,0.29,0.83,0.82,0.54,0.43,0.41,0.25,0.57,0.48,0.43,0.53,0.13,0.6,0.28,0.38,0.44,0.68,0.66,0.69,0.57,0.68,0.58,0.32,0.15,0.15,0.04
e98c0e17-7e4e-414c-abad-2b885a2ae376.Kinect,9/26/2018,0.6,0.23,1.48,1.48,0.03,0.42,0.0,0.4,0.0,0.53,0.01,0.0,0.0,0.0,0.01,0.58,0.89,0.83,0.45,0.19,0.48,0.38,0.75,0.54,0.64,0.21,0.66,0.1,0.19,0.46,0.73,0.89,0.21,0.18,0.48,0.62,0.88,0.9,0.57,0.31,0.33,0.61,0.49,0.7,0.63,0.65,0.44,0.67,0.66,0.75,0.71,0.65,0.58,0.73,0.78,0.8,0.42
3fad2e71-dc48-415a-b05e-cd387cf514b9.Kinect,8/22/2018,0.48,1.15,1.49,1.27,0.14,0.38,0.17,0.01,0.02,0.0,0.88,0.0,0.0,0.0,0.0,0.49,0.39,0.62,0.51,0.4,0.17,0.45,0.19,0.63,0.7,0.57,0.83,0.26,0.53,0.16,0.19,0.39,0.56,0.53,0.47,0.74,0.92,0.85,0.73,0.82,0.83,0.56,0.09,0.68,0.53,0.73,0.82,0.67,0.67,0.64,0.56,0.65,0.58,0.64,0.96,0.93,0.36
5f7c22b3-7283-490a-aa7f-9f53a12775d6.Kinect,9/6/2018,0.41,0.0,1.08,0.14,0.01,0.42,0.01,0.01,0.01,0.0,0.01,0.0,1.5,0.01,0.36,0.38,0.28,0.1,0.35,0.36,0.91,0.68,0.93,0.52,0.5,0.95,0.68,0.86,0.98,0.91,0.92,0.28,0.93,0.99,0.66,0.52,0.35,0.46,0.54,0.93,0.91,0.52,0.7,0.46,0.8,0.4,0.73,0.67,0.89,0.66,0.77,0.65,0.67,0.92,0.89,0.89,0.89
31eb12bf-afc5-4699-97af-e11ec80dba6a.Kinect,5/9/2018,0.83,0.04,1.49,1.5,0.07,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.84,0.78,0.6,0.83,0.19,0.5,0.26,0.55,0.52,0.27,0.67,0.63,0.35,0.62,0.52,0.55,0.79,0.67,0.62,0.47,0.66,0.69,0.75,0.48,0.67,0.61,0.54,0.51,0.73,0.29,0.38,0.48,0.67,0.66,0.65,0.56,0.67,0.58,0.62,0.38,0.35,0.24
c17e6fae-df49-4fb4-b0d4-8ded5b4199df.Kinect,7/20/2018,0.73,0.0,0.09,0.12,1.5,1.5,0.02,0.26,0.0,0.02,0.17,0.02,0.0,0.0,0.0,0.72,0.77,0.34,0.35,0.95,0.63,0.85,0.38,0.92,0.52,0.59,0.64,0.55,0.6,0.63,0.39,0.75,0.59,0.61,0.92,0.24,0.37,0.25,0.28,0.48,0.32,0.54,0.54,0.46,0.3,0.61,0.67,0.68,0.66,0.64,0.58,0.65,0.58,0.65,0.26,0.28,0.35
a713f9ae-3fbd-4cff-b065-523f0fc71511.Kinect,5/10/2018,0.65,0.02,0.51,0.3,0.69,1.14,0.05,0.01,0.61,0.12,0.25,0.0,0.0,0.0,0.0,0.66,0.89,0.93,0.57,0.49,0.38,0.54,0.21,0.74,0.16,0.22,0.64,0.63,0.18,0.35,0.22,0.9,0.21,0.19,0.76,0.25,0.67,0.6,0.57,0.32,0.4,0.54,0.92,0.63,0.66,0.62,0.45,0.68,0.66,0.89,0.8,0.65,0.59,0.4,0.76,0.82,0.29
43b3b30a-e780-42de-9809-12ddc81dca9c.Kinect,5/10/2018,0.47,1.22,1.04,1.14,0.06,0.41,0.08,1.06,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.49,0.87,0.85,0.7,0.71,0.46,0.43,0.57,0.53,0.41,0.21,0.63,0.1,0.19,0.46,0.56,0.88,0.21,0.18,0.47,0.87,0.52,0.55,0.54,0.43,0.37,0.55,0.09,0.71,0.3,0.73,0.45,0.67,0.66,0.66,0.63,0.65,0.62,0.31,0.59,0.72,0.33
6f033551-6435-47a3-ad3a-7edd86cd5648.Kinect,7/12/2018,0.45,1.5,1.5,1.49,0.0,0.0,0.0,1.1,0.0,0.18,0.0,0.0,0.0,0.01,0.02,0.45,0.4,0.65,0.79,0.58,0.71,0.77,0.62,0.53,0.69,0.75,0.74,0.63,0.86,0.72,0.62,0.39,0.76,0.85,0.53,0.97,0.8,0.74,0.63,0.67,0.84,0.57,0.36,0.99,0.95,0.89,0.45,0.94,0.67,0.64,0.54,0.82,0.96,0.48,0.26,0.25,0.81
28d65ce8-f54b-4bae-b998-5d5b5e4b98dc.Kinect,7/31/2018,0.28,0.0,1.5,1.43,1.5,1.5,1.18,0.0,0.12,0.77,0.18,0.02,0.39,0.02,0.01,0.29,0.73,0.95,0.91,0.25,0.38,0.93,0.39,0.52,1.0,0.91,0.81,0.78,0.87,0.36,0.39,0.73,0.91,0.87,0.88,0.19,0.87,0.81,0.92,0.35,0.81,0.54,0.96,1.0,0.99,0.99,0.82,0.84,0.99,0.78,0.98,0.99,0.89,0.99,0.17,0.2,0.99
c6e70bab-7317-4207-8e3b-b59c7b560ff3.Kinect,10/16/2018,0.88,0.0,0.27,1.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.89,0.28,0.57,0.35,0.2,0.17,0.14,0.27,0.52,0.17,0.43,0.63,0.1,0.46,0.17,0.28,0.29,0.43,0.45,0.48,0.37,0.36,0.25,0.29,0.3,0.32,0.55,0.39,0.83,0.78,0.38,0.44,0.67,0.66,0.64,0.59,0.65,0.76,0.35,0.36,0.15,0.01
9db15df7-9919-415d-afea-3434af2d6e97.Kinect,7/20/2018,0.33,0.0,1.09,0.92,0.29,1.31,0.72,1.16,0.0,0.26,0.03,0.0,0.02,0.0,0.0,0.32,0.75,0.34,0.76,0.68,0.98,0.93,0.97,0.89,0.32,0.21,0.62,0.76,0.19,0.96,0.97,0.74,0.21,0.18,0.89,0.36,0.34,0.25,0.82,0.39,0.37,0.92,0.4,0.89,0.35,0.72,0.87,0.78,0.89,0.87,0.97,0.97,0.82,0.36,0.79,0.78,0.93
fbbd9770-2199-404a-8582-495257e47ba6.Kinect,6/27/2018,0.01,1.11,1.4,1.47,1.24,1.34,1.13,1.37,0.02,0.04,1.22,0.0,0.0,0.0,0.0,0.01,0.8,0.76,0.35,0.86,0.61,0.91,0.39,0.94,0.73,0.41,0.98,0.66,0.54,0.61,0.42,0.8,0.4,0.55,0.97,0.93,0.96,0.98,0.95,0.76,0.65,0.86,0.91,1.0,0.33,1.0,0.94,0.8,0.85,0.98,0.98,0.98,0.58,0.8,0.76,0.83,0.98
